Time,ax,ay,az,gx,gy ,gz ,r ,p,y,manual,heart
35176,0.976,0.068,0.208,0.21,3.97,2.71,-77.368,18.105,36.695,0,374
35197,0.972,0.068,0.208,0.14,4.1,2.57,-77.318,18.105,36.684,0,422
35218,0.98,0.056,0.22,1.74,3.62,2.64,-76.963,14.282,36.792,0,520
35238,0.984,0.064,0.224,1.46,2.43,2.57,-76.686,15.947,36.612,0,271
35260,0.972,0.072,0.236,3.48,0.97,3.06,-75.762,16.967,36.669,0,326
35280,0.98,0.08,0.18,1.39,1.6,3.06,-78.641,23.964,36.669,0,296
35302,0.98,0.064,0.236,-0.7,1.74,2.16,-75.36,15.334,36.669,0,284
35322,0.976,0.076,0.216,-0.77,2.64,3.27,-77.475,22.784,36.669,0,275
35343,0.972,0.064,0.228,2.09,0.14,4.38,-76.313,15.681,36.669,0,342
35364,0.98,0.056,0.216,4.52,-0.49,2.37,-77.178,14.536,36.522,0,405
35385,0.964,0.06,0.216,1.53,1.53,4.94,-76.914,15.525,36.827,0,452
35406,0.972,0.068,0.22,2.43,2.02,3.83,-76.678,17.177,36.645,0,488
35427,1.004,0.072,0.208,1.81,2.3,2.3,-77.64,19.095,36.889,0,480
35447,0.988,0.076,0.216,1.46,3.06,2.43,-76.77,18.436,36.759,0,370
35469,0.968,0.076,0.216,1.53,2.71,2.64,-76.274,18.743,36.759,0,293
35489,0.968,0.076,0.224,1.25,3.34,2.71,-76.645,19.059,36.759,0,245
35510,0.98,0.076,0.236,1.32,2.64,3.06,-75.808,17.852,36.759,0,228
35531,0.976,0.076,0.212,2.02,3.97,2.85,-77.012,19.724,36.759,0,273
35552,0.972,0.064,0.216,0.9,3.55,3.13,-76.957,16.506,36.736,0,342
35573,0.972,0.064,0.22,1.6,2.64,3.27,-76.742,16.221,36.893,0,374
35594,0.976,0.068,0.204,0.35,2.78,3.41,-77.581,18.436,36.733,0,397
35614,0.98,0.068,0.216,0,3.2,2.71,-76.469,19.655,36.82,0,396
35636,0.98,0.076,0.22,-0.35,3.62,3.13,-76.697,19.059,36.889,0,303
35656,0.968,0.072,0.224,0.9,2.92,3.06,-76.241,17.527,36.889,0,263
35677,0.968,0.072,0.224,1.11,2.3,5.29,-76.344,17.82,36.889,0,244
35698,0.976,0.076,0.22,0.56,2.64,3.83,-76.592,19.059,36.889,0,227
35719,0.98,0.068,0.224,0.9,2.43,2.92,-76.571,16.888,36.889,0,270
35740,0.972,0.06,0.216,1.04,2.09,3.2,-77.018,15.525,36.762,0,339
35761,0.976,0.06,0.224,0.83,1.88,3.27,-76.64,14.996,36.976,0,368
35781,0.964,0.068,0.216,0.42,1.53,3.69,-76.896,17.785,36.813,0,392
35803,0.96,0.064,0.216,0.42,1.25,4.52,-76.678,17.177,36.846,0,424
35823,0.948,0.076,0.236,0.56,2.02,6.82,-75.68,18.139,36.647,0,390
35844,0.996,0.076,0.236,0,1.04,4.66,-76.027,17.852,36.647,0,135
35865,1.004,0.06,0.224,2.5,0.77,2.02,-77,14.996,36.647,0,264
35886,0.984,0.072,0.2,-1.18,2.5,2.99,-77.816,19.8,36.647,0,267
35907,0.976,0.052,0.236,-2.78,3.55,2.16,-76.099,12.427,36.647,0,287
35928,0.968,0.06,0.208,-0.49,4.66,2.99,-77.4,16.092,36.653,0,371
35948,0.96,0.068,0.224,1.18,2.37,3.27,-76.912,14.282,36.473,0,412
35970,0.98,0.048,0.224,2.64,1.32,1.88,-77.131,13.537,36.629,0,442
35990,0.972,0.056,0.22,0.7,2.78,2.57,-76.571,17.177,36.677,0,474
36011,0.944,0.076,0.228,1.46,3.06,6.96,-75.722,18.436,36.897,0,414
36032,0.992,0.068,0.228,2.85,2.99,4.38,-76.518,16.608,36.897,0,368
36052,1.008,0.072,0.22,1.67,3.2,2.78,-77.072,18.123,36.897,0,317
36074,0.976,0.068,0.224,0.21,3.13,3.06,-76.518,16.888,36.897,0,264
36094,0.96,0.068,0.244,0.28,2.99,3.34,-75.225,15.574,36.897,0,239
36115,0.968,0.052,0.22,2.09,3.13,2.64,-75.665,13.135,36.742,0,313
36136,0.968,0.064,0.24,2.78,4.31,2.3,-76.957,16.506,36.57,0,351
36157,0.972,0.064,0.208,0.14,4.24,2.85,-76.044,15.423,36.647,0,372
36178,0.968,0.052,0.228,1.6,2.92,2.37,-76.424,12.849,36.753,0,388
36199,0.968,0.072,0.232,0.21,2.71,2.64,-75.918,17.243,36.715,0,321
36219,0.968,0.072,0.24,-0.7,3.2,3.41,-75.493,16.7,36.653,0,282
36241,0.968,0.076,0.24,-0.49,2.78,4.73,-75.428,17.573,36.653,0,252
36261,0.96,0.056,0.24,0,2.78,4.59,-75.608,13.135,36.653,0,232
36282,1.008,0.068,0.24,-0.07,2.02,2.92,-76.369,15.423,36.653,0,224
36303,0.984,0.056,0.22,-0.56,2.85,3.41,-76.263,14.745,36.674,0,305
36324,0.964,0.048,0.224,0.21,3.48,2.85,-76.318,13.801,36.637,0,337
36345,0.96,0.056,0.232,-0.56,3.48,2.71,-76.044,13.571,36.752,0,373
36366,0.96,0.06,0.236,-0.28,2.99,2.37,-75.772,14.266,36.666,0,387
36386,0.968,0.072,0.24,0,2.43,2.5,-75.493,16.7,36.819,0,320
36408,0.98,0.064,0.236,-1.11,3.06,2.92,-75.996,15.174,36.844,0,280
36428,0.976,0.068,0.232,-1.18,2.78,3.48,-76.093,16.337,36.844,0,268
36449,0.972,0.064,0.24,-0.63,2.43,3.27,-75.727,14.933,36.844,0,366
36470,0.976,0.072,0.24,-2.57,2.09,2.85,-74.882,15.71,36.844,0,92
36491,0.972,0.056,0.256,0.28,1.88,2.85,-76.748,13.07,36.844,0,318
36512,0.972,0.068,0.212,-1.46,2.92,3.34,-77.105,17.785,36.557,0,354
36533,0.968,0.052,0.264,-4.17,3.13,2.92,-74.471,11.144,36.648,0,389
36553,0.968,0.052,0.224,-1.67,4.17,3.27,-76.642,13.07,36.503,0,407
36575,0.964,0.064,0.244,1.46,2.3,3.76,-75.342,14.698,36.548,0,375
36595,0.976,0.048,0.248,3.27,0.83,1.53,-75.495,10.955,36.551,0,326
36617,0.976,0.056,0.252,1.88,2.09,1.67,-75.355,13.602,36.551,0,312
36637,0.976,0.068,0.252,1.32,2.92,2.78,-75.457,15.574,36.551,0,311
36658,0.98,0.064,0.248,2.02,2.78,2.23,-75.457,15.574,36.551,0,304
36679,0.96,0.056,0.24,1.11,2.5,2.57,-75.608,13.135,36.551,0,353
36700,0.956,0.056,0.248,-0.07,2.78,2.09,-75.113,12.725,36.645,0,351
36720,0.96,0.06,0.256,-1.18,3.13,3.06,-74.688,13.192,36.875,0,349
36742,0.964,0.044,0.236,2.16,2.92,2.23,-76.022,10.562,36.474,0,353
36762,0.964,0.064,0.264,2.09,2.09,2.64,-74.268,13.628,36.788,0,336
36784,0.976,0.064,0.244,-1.04,1.25,3.13,-74.757,14.037,36.648,0,272
36804,0.968,0.06,0.26,1.53,-0.49,2.78,-74.851,14.251,36.648,0,250
36825,0.968,0.068,0.244,-0.14,-0.35,2.64,-75.033,15.102,36.648,0,239
36846,0.984,0.072,0.252,-1.04,0.21,2.71,-75.091,15.947,36.648,0,231
36867,0.972,0.056,0.244,-2.3,1.04,2.99,-75.563,12.927,36.648,0,282
36888,0.964,0.052,0.248,-1.95,0.7,2.78,-75.278,11.843,36.914,0,322
36909,0.964,0.052,0.244,-2.64,0.14,2.57,-75.496,12.031,36.57,0,351
36929,0.952,0.052,0.24,-2.3,-0.35,3.34,-75.541,12.226,36.639,1,372
36951,0.964,0.048,0.232,-0.63,-0.83,2.99,-75.342,15.574,36.605,1,370
36971,0.968,0.064,0.24,-1.6,0.07,2.85,-75.829,15.174,36.546,1,282
36993,0.972,0.06,0.232,-2.09,-0.28,2.99,-76.154,15.423,36.546,1,262
37013,0.98,0.06,0.248,-1.11,-0.56,2.64,-75.412,13.602,36.546,1,229
37033,0.976,0.064,0.244,-1.81,-0.28,2.57,-75.514,14.698,36.546,1,225
37055,0.968,0.052,0.232,-2.16,0.56,2.5,-76.206,12.634,36.546,1,275
37075,0.968,0.052,0.232,-1.25,0.21,2.09,-76.206,12.634,36.597,1,440
37096,0.968,0.052,0.236,-0.9,-0.63,1.95,-75.988,12.427,36.678,1,332
37117,0.968,0.048,0.248,-2.5,-1.39,2.43,-75.448,12.927,36.449,1,301
37138,0.964,0.056,0.22,-0.14,0.28,2.43,-78.504,18.801,36.361,1,394
37159,0.976,0.068,0.22,-2.5,0.77,2.57,-75.147,14.251,36.557,1,311
37180,0.976,0.056,0.24,-4.03,1.32,1.53,-75.834,13.135,36.557,1,280
37200,0.964,0.076,0.22,-0.42,1.04,3.06,-76.431,19.059,36.557,1,267
37222,0.972,0.056,0.232,1.53,-0.07,1.95,-76.21,13.571,36.557,1,263
37242,0.988,0.048,0.232,0.77,0.9,1.32,-76.521,11.69,36.557,1,295
37264,0.976,0.06,0.24,-1.11,1.81,2.23,-75.782,14.037,36.608,1,394
37284,0.972,0.064,0.232,-0.56,1.46,2.37,-75.983,16.337,36.654,1,441
37305,0.972,0.056,0.228,0.9,0.63,1.46,-76.211,14.501,36.479,1,462
37326,0.96,0.06,0.232,-0.07,1.39,1.6,-76.428,14.037,36.603,1,444
37347,0.968,0.068,0.24,-1.39,1.67,2.3,-75.555,15.82,36.656,1,315
37367,0.98,0.068,0.236,-0.21,1.81,2.09,-75.936,16.075,36.656,1,256
37389,0.984,0.064,0.248,-0.83,0.9,2.02,-75.416,14.471,36.656,1,229
37409,0.972,0.064,0.24,-0.7,2.37,2.23,-75.671,14.933,36.656,1,218
37431,0.968,0.06,0.24,0.56,0,2.3,-75.67,14.037,36.656,1,219
37451,0.968,0.056,0.236,-0.83,0.77,2.09,-76.373,13.801,36.755,1,313
37472,0.972,0.064,0.232,-1.81,0.83,2.5,-75.885,14.266,36.589,1,353
37493,0.968,0.06,0.236,-2.5,1.95,2.64,-76.211,14.501,36.632,1,377
37514,0.98,0.06,0.24,-2.57,2.02,2.78,-75.838,14.037,36.608,1,388
37534,0.984,0.064,0.24,-2.09,1.81,2.71,-75.839,14.933,36.576,1,305
37556,0.972,0.06,0.236,-1.67,1.95,2.78,-75.941,14.266,36.57,1,263
37576,0.968,0.064,0.236,-1.6,1.53,2.71,-75.829,15.174,36.57,1,232
37598,0.976,0.06,0.24,-1.74,1.11,2.64,-75.782,14.037,36.57,1,227
37618,0.98,0.064,0.244,-1.46,0.56,2.64,-75.939,13.35,36.57,1,219
37639,0.964,0.056,0.24,-1.67,0.35,2.64,-75.988,15.423,36.57,1,300
37660,0.964,0.06,0.228,-2.57,1.46,2.57,-76.534,14.996,36.326,1,340
37681,0.968,0.056,0.228,-2.78,1.53,2.23,-76.373,13.801,36.498,1,365
37702,0.968,0.048,0.236,-1.74,1.39,2.23,-76.034,11.497,36.415,1,499
37723,0.972,0.06,0.248,-0.83,0.9,2.43,-75.297,13.602,36.741,1,209
37743,0.972,0.068,0.244,-0.56,1.11,2.78,-75.399,15.574,36.735,1,272
37765,0.98,0.064,0.18,-0.9,1.88,2.85,-78.975,19.575,36.735,1,245
37785,0.98,0.052,0.256,-3.55,2.37,2.09,-75.355,13.602,36.735,1,236
37807,0.964,0.068,0.232,-3.55,2.64,2.71,-76.61,18.123,36.735,1,250
37827,0.964,0.068,0.22,-0.07,1.46,2.99,-75.834,13.135,36.7,1,351
37848,0.98,0.04,0.224,0.28,2.85,1.67,-76.934,10.125,36.144,1,429
37869,0.972,0.048,0.228,-0.77,3.27,2.16,-76.526,11.89,36.523,1,475
37890,0.984,0.052,0.236,-1.11,3.41,2.23,-76.207,12.427,36.322,1,503
37911,0.968,0.06,0.236,-0.77,2.92,2.37,-75.885,14.266,36.406,1,475
37932,0.968,0.056,0.24,-0.28,1.95,2.09,-75.722,13.135,36.447,1,409
37952,0.972,0.06,0.24,-0.07,2.23,1.25,-75.834,13.135,36.447,1,341
37974,0.972,0.052,0.24,-1.25,2.78,2.16,-75.512,13.816,36.447,1,291
37994,0.972,0.068,0.224,-0.42,3.2,2.09,-76.465,16.888,36.447,1,260
38014,0.964,0.056,0.248,-2.09,3.2,2.5,-75.231,12.725,36.447,1,327
38036,0.968,0.048,0.224,-0.77,3.41,2.23,-76.691,12.096,36.544,1,365
38056,0.968,0.06,0.236,-0.83,2.57,1.88,-75.885,14.266,36.541,1,385
38078,0.972,0.056,0.244,-0.97,2.5,1.18,-75.563,12.927,36.406,1,383
38098,0.972,0.06,0.248,-1.74,2.37,2.37,-75.185,16.19,36.571,1,347
38119,0.98,0.064,0.252,-2.57,2.85,2.85,-75.412,13.602,36.455,1,279
38140,0.98,0.064,0.244,-2.43,2.37,2.78,-75.783,14.933,36.455,1,246
38161,0.98,0.06,0.24,-2.3,1.67,1.53,-75.838,14.037,36.455,1,227
38182,0.964,0.064,0.24,-3.48,1.88,3.27,-75.557,14.933,36.455,1,204
38203,0.956,0.06,0.236,-2.3,1.04,2.71,-75.715,14.266,36.455,1,280
38223,0.968,0.064,0.236,-0.9,0.77,1.18,-75.829,15.174,36.517,1,332
38245,0.956,0.048,0.244,-1.46,1.25,3.76,-75.425,11.13,36.404,1,359
38265,0.96,0.044,0.232,-1.6,2.02,2.99,-75.932,12.427,36.463,1,377
38287,0.964,0.044,0.24,-1.74,1.67,2.43,-75.239,13.602,36.537,1,406
38307,0.968,0.06,0.244,-1.04,2.02,2.5,-74.971,14.251,36.363,1,301
38328,0.976,0.052,0.256,-0.56,1.39,1.95,-75.021,11.483,36.363,1,155
38349,0.964,0.056,0.224,0.97,1.32,2.3,-76.536,14.037,36.363,1,235
38370,0.968,0.056,0.26,-0.14,-1.25,-0.83,-74.642,12.156,36.363,1,231
38391,0.968,0.048,0.252,-3.13,2.09,2.5,-75.163,10.785,36.363,1,288
38412,0.936,0.06,0.228,-1.67,0.97,3.97,-75.868,14.745,36.422,1,359
38432,0.968,0.048,0.248,0.63,-0.35,3.13,-76.579,11.89,36.496,1,400
38454,0.972,0.048,0.228,-0.49,1.95,3.9,-75.932,12.427,36.398,1,444
38474,0.968,0.048,0.232,-1.18,2.71,4.1,-75.625,13.816,36.62,1,485
38495,0.976,0.056,0.256,-0.28,1.53,3.27,-74.976,12.34,36.417,1,429
38516,0.968,0.064,0.24,-0.35,1.39,3.34,-75.614,14.933,36.417,1,397
38537,0.968,0.06,0.236,0.14,1.25,3.2,-75.885,14.266,36.417,1,325
38558,0.968,0.056,0.248,-1.04,2.16,2.78,-75.289,12.725,36.417,1,282
38579,0.96,0.044,0.248,-0.14,1.53,2.71,-75.304,10.061,36.417,1,314
38599,0.968,0.052,0.228,0.7,1.53,0.77,-76.024,10.39,36.547,1,370
38621,0.964,0.06,0.256,-1.39,1.88,-0.9,-75.394,11.843,36.244,1,392
38641,0.944,0.044,0.224,-1.11,0.83,2.92,-75.752,11.497,36.306,1,418
38663,0.96,0.048,0.244,1.11,0.42,1.32,-75.483,11.13,36.509,1,429
38683,0.98,0.064,0.244,-0.77,0.9,1.74,-75.571,14.698,36.455,1,328
38704,0.984,0.06,0.244,0.35,1.6,1.39,-75.681,13.816,36.455,1,272
38725,0.984,0.056,0.24,-0.63,2.02,0.77,-75.945,13.135,36.455,1,233
38746,0.98,0.068,0.248,-0.35,1.25,-0.42,-75.303,15.334,36.455,1,207
38766,0.972,0.06,0.24,-0.97,1.53,2.23,-76.031,11.69,36.455,1,210
38788,0.956,0.048,0.236,0.35,1.39,1.53,-75.665,13.135,36.569,1,305
38808,0.964,0.056,0.24,-0.9,1.32,2.16,-75.289,12.725,36.441,1,333
38830,0.956,0.056,0.236,-0.07,0.7,2.16,-75.769,13.35,36.615,1,347
38850,0.956,0.06,0.232,-1.74,0.35,-1.67,-75.934,14.501,36.512,1,355
38871,0.956,0.06,0.236,0.35,-0.63,4.03,-75.715,14.266,36.463,1,269
38892,0.96,0.056,0.232,1.32,-0.77,3.2,-76.044,13.571,36.463,1,296
38913,0.98,0.068,0.232,0.49,0.21,2.23,-76.148,16.337,36.463,1,112
38934,0.972,0.064,0.252,0.9,0.49,2.23,-75.412,13.602,36.463,1,197
38955,0.968,0.068,0.204,2.92,-1.04,3.41,-74.844,13.393,36.463,1,200
38975,0.968,0.044,0.26,-0.35,1.67,2.92,-76.154,15.423,36.357,1,305
38996,0.956,0.064,0.212,-1.6,1.25,4.87,-76.964,16.8,36.52,1,355
39017,0.964,0.048,0.24,2.85,-0.97,3.62,-75.76,11.311,36.444,1,387
39037,0.972,0.048,0.224,1.67,1.74,3.2,-76.744,12.096,36.528,1,410
39059,0.992,0.064,0.24,-0.14,2.64,2.57,-75.948,14.933,36.539,1,348
39079,0.984,0.068,0.244,-0.07,2.3,1.88,-75.57,15.574,36.512,1,310
39101,0.98,0.072,0.244,0.49,2.09,2.71,-75.281,16.442,36.512,1,289
39121,0.964,0.064,0.24,1.6,1.88,3.27,-75.715,15.174,36.512,1,256
39142,0.964,0.06,0.236,1.39,2.02,2.99,-75.67,14.037,36.512,1,221
39163,0.964,0.048,0.228,1.32,2.02,2.64,-76.418,11.89,36.485,1,298
39184,0.968,0.056,0.232,1.46,2.3,3.06,-76.155,13.571,36.547,0,330
39204,0.964,0.052,0.252,-0.56,3.41,2.85,-75.061,11.66,36.716,0,345
39226,0.964,0.06,0.228,-0.07,1.67,3.55,-76.263,14.745,36.572,0,361
39246,0.976,0.06,0.252,0,1.88,3.06,-75.141,13.393,36.455,0,302
39268,0.976,0.068,0.24,0.21,1.67,3.55,-75.091,15.947,36.496,0,248
39288,0.984,0.068,0.248,0.49,2.3,3.06,-75.453,16.442,36.496,0,221
39309,0.98,0.056,0.244,0.07,2.16,3.2,-75.399,15.574,36.496,0,206
39330,0.972,0.064,0.24,-0.21,1.74,3.06,-75.671,14.933,36.496,0,197
39351,0.96,0.06,0.244,0.35,1.04,2.85,-75.338,13.816,36.496,0,284
39371,0.96,0.056,0.24,0.77,0.56,2.99,-75.608,13.135,36.692,0,330
39393,0.96,0.052,0.236,1.25,0.35,3.55,-75.876,12.427,36.455,0,370
39413,0.956,0.056,0.24,1.32,-0.07,3.55,-75.55,13.135,36.433,0,378
39435,0.964,0.064,0.24,1.81,0.28,3.34,-75.512,13.816,36.607,0,328
39455,0.976,0.064,0.248,1.74,-0.28,3.55,-75.243,16.19,36.583,0,268
39476,0.976,0.068,0.236,1.53,-0.14,3.34,-75.669,15.82,36.583,0,292
39497,0.976,0.068,0.24,2.09,-0.35,3.69,-75.669,15.82,36.583,0,176
39518,0.976,0.064,0.244,2.16,-0.97,3.27,-75.514,14.698,36.583,0,138
39539,0.972,0.052,0.216,2.92,0.97,2.85,-77.131,13.537,36.583,0,295
39560,0.972,0.056,0.232,2.85,-0.42,2.64,-76.21,13.571,36.463,0,351
39580,0.968,0.048,0.244,-0.83,2.23,2.16,-75.598,11.13,36.276,0,390
39602,0.96,0.064,0.212,-0.97,2.02,4.45,-76.208,14.745,36.414,0,416
39622,0.956,0.052,0.24,3.83,-1.46,3.06,-75.983,11.311,36.612,0,398
39644,0.976,0.056,0.232,3.76,-0.42,2.99,-76.052,14.266,36.49,0,335
39664,0.98,0.068,0.236,1.6,0.14,3.62,-75.936,16.075,36.49,0,316
39685,0.988,0.064,0.228,1.39,0.42,3.41,-76.527,15.681,36.49,0,303
39706,0.98,0.072,0.236,1.6,0.9,3.48,-75.874,16.967,36.49,0,287
39727,0.972,0.06,0.232,2.43,1.18,3.34,-76.156,14.501,36.49,0,318
39747,0.968,0.056,0.228,1.18,1.74,3.69,-76.373,13.801,36.536,0,355
39769,0.976,0.044,0.244,1.25,0.77,3.2,-76.317,14.745,36.466,0,378
39789,0.972,0.06,0.232,1.53,0.56,3.34,-75.452,11.843,36.533,0,396
39811,0.972,0.056,0.228,0.63,1.18,3.41,-76.731,17.177,36.444,0,393
39831,0.98,0.06,0.248,1.53,-0.07,2.43,-75.412,13.602,36.477,0,314
39852,0.98,0.064,0.228,1.25,0.21,2.09,-76.421,15.681,36.477,0,279
39873,0.984,0.068,0.244,0.83,-0.21,2.85,-75.57,15.574,36.477,0,262
39894,0.988,0.064,0.236,0.9,0.49,2.85,-76.105,15.174,36.477,0,250
39914,0.972,0.064,0.232,0.77,0.14,3.06,-76.099,15.423,36.477,0,291
39936,0.968,0.06,0.232,1.32,0.07,2.92,-76.59,14.037,36.366,0,356
39956,0.968,0.056,0.228,1.88,-0.56,2.57,-76.265,13.571,36.441,0,396
39977,0.968,0.052,0.232,1.6,-0.77,2.64,-76.536,14.037,36.393,0,417
39998,0.972,0.064,0.224,2.02,-0.77,2.99,-76.528,15.947,36.439,0,426
40018,0.98,0.064,0.232,1.81,-0.28,3.06,-76.208,15.423,36.309,0,347
40040,0.988,0.06,0.224,1.6,0.14,2.43,-76.797,14.996,36.309,0,301
40060,0.984,0.064,0.228,1.6,0.42,2.16,-76.474,15.681,36.309,0,272
40082,0.98,0.06,0.228,2.43,0.42,2.3,-76.479,14.745,36.309,0,258
40102,0.984,0.064,0.228,2.92,-0.14,1.88,-76.86,14.282,36.309,0,293
40123,0.964,0.064,0.22,2.78,-0.7,1.95,-76.742,16.221,36.52,0,408
40144,0.972,0.056,0.216,2.92,-0.49,2.16,-76.693,14.996,36.565,0,272
40165,0.968,0.064,0.232,3.34,-0.97,2.57,-76.044,15.423,36.506,0,419
40185,0.972,0.068,0.188,3.55,-1.11,3.34,-78.383,19.887,36.385,0,435
40207,0.984,0.064,0.244,1.46,-0.63,2.02,-75.627,14.698,36.533,0,354
40227,0.98,0.076,0.212,-0.9,1.67,3.27,-77.063,19.724,36.533,0,317
40249,0.972,0.088,0.224,3.2,-0.42,3.62,-76.099,21.449,36.533,0,297
40269,0.992,0.064,0.224,3.62,-0.42,2.43,-76.841,15.947,36.533,0,287
40290,0.988,0.068,0.228,2.71,1.32,2.71,-76.634,15.947,36.533,0,303
40311,0.984,0.06,0.216,1.81,1.6,2.99,-77.171,15.525,36.514,0,400
40332,0.984,0.068,0.22,2.02,0.28,2.43,-76.835,17.177,36.237,0,445
40353,0.972,0.06,0.216,2.43,-0.07,2.71,-77.018,15.525,36.573,0,452
40374,0.964,0.06,0.212,1.67,1.18,3.41,-77.132,15.804,36.455,0,439
40394,0.976,0.068,0.216,1.74,2.57,3.2,-76.943,17.476,36.554,0,337
40416,0.992,0.068,0.22,3.06,3.2,2.85,-76.937,17.177,36.554,0,285
40436,0.984,0.068,0.22,2.78,6.26,3.06,-77.508,19.441,36.554,0,256
40457,0.98,0.076,0.216,2.37,6.26,2.71,-76.193,17.243,36.554,0,236
40478,0.988,0.064,0.204,2.23,6.82,2.02,-77.795,17.419,36.554,0,229
40499,0.972,0.064,0.216,-0.07,5.84,2.37,-76.957,16.506,36.67,0,319
40520,0.98,0.06,0.228,1.53,4.17,2.78,-76.479,14.745,36.926,0,360
40541,0.98,0.068,0.22,0.9,3.83,2.57,-76.783,17.177,36.666,0,382
40561,0.98,0.064,0.236,0.21,4.03,2.64,-75.996,15.174,36.852,0,393
40583,0.98,0.068,0.232,0.14,3.34,2.71,-76.148,16.337,36.736,0,328
40603,0.972,0.072,0.236,0.42,2.92,3.06,-75.962,18.139,36.742,0,283
40625,0.984,0.068,0.24,0.9,2.37,3.13,-75.446,17.302,36.742,0,256
40645,0.976,0.076,0.24,0.83,2.64,3.62,-75.542,17.573,36.742,0,242
40666,0.98,0.072,0.236,0.7,2.92,3.41,-75.874,16.967,36.742,0,232
40687,0.976,0.068,0.236,0.49,2.09,2.99,-75.881,16.075,36.755,0,324
40708,0.968,0.06,0.232,0.35,2.09,2.92,-76.101,14.501,36.621,0,349
40728,0.972,0.068,0.236,-0.07,2.16,2.92,-75.825,16.075,36.6,0,377
40750,0.968,0.064,0.224,-0.49,2.85,3.55,-76.474,15.947,36.718,0,393
40770,0.972,0.068,0.232,0.56,2.5,2.92,-75.991,16.075,36.821,0,463
40792,0.98,0.072,0.236,1.88,2.02,2.64,-76.139,17.243,36.724,0,162
40812,0.976,0.076,0.244,0.35,1.6,2.5,-75.332,17.302,36.724,0,243
40833,0.98,0.072,0.204,2.71,2.64,2.71,-77.557,19.441,36.724,0,257
40854,0.984,0.068,0.232,0.28,2.02,2.5,-76.202,16.337,36.724,0,254
40875,0.98,0.064,0.236,-1.81,3.62,2.3,-75.996,15.174,36.724,0,334
40895,0.96,0.076,0.208,0.56,2.85,3.9,-77.016,20.073,36.901,0,384
40916,0.964,0.056,0.232,3.34,1.39,2.92,-76.1,13.571,36.774,0,418
40937,0.984,0.056,0.22,2.3,3.34,2.23,-76.532,14.745,36.772,0,453
40958,0.988,0.064,0.232,1.95,4.8,2.57,-75.905,18.727,36.801,0,438
40979,0.988,0.08,0.236,1.95,5.22,2.71,-75.85,18.727,36.801,0,380
40999,0.976,0.08,0.236,1.88,5.01,2.37,-75.683,18.727,36.801,0,331
41021,0.968,0.072,0.236,1.67,4.73,2.43,-75.706,16.967,36.801,0,285
41041,0.968,0.072,0.24,1.11,4.1,2.3,-75.493,16.7,36.801,0,244
41062,0.964,0.06,0.232,2.09,3.97,2.16,-76.046,14.501,36.801,0,295
41083,0.968,0.068,0.256,1.81,4.38,2.71,-74.702,14.877,37.004,0,343
41104,0.964,0.068,0.224,1.04,4.8,2.92,-75.068,16.19,36.981,0,378
41125,0.976,0.06,0.248,2.02,3.55,2.43,-75.297,13.602,37.002,0,400
41146,0.972,0.076,0.248,1.81,3.34,2.5,-75.064,17.039,37.006,0,384
41166,0.976,0.08,0.256,1.18,3.34,2.5,-74.64,17.355,37.136,0,312
41188,0.976,0.08,0.248,0.97,3.69,2.85,-75.057,17.88,37.136,0,288
41208,0.968,0.076,0.248,0.56,3.48,2.92,-75.005,17.039,37.136,0,272
41229,0.968,0.076,0.248,0.56,2.78,2.78,-75.005,17.039,37.136,0,265
41250,0.952,0.068,0.24,0,2.71,2.99,-75.323,15.82,37.136,0,320
41271,0.96,0.064,0.244,0.42,2.85,3.06,-75.225,15.574,36.975,0,367
41292,0.96,0.076,0.248,0.42,2.92,3.34,-75.068,16.19,36.986,0,394
41313,0.968,0.064,0.244,-0.07,2.92,3.69,-75.4,14.698,37.107,0,416
41333,0.972,0.072,0.248,-0.07,2.5,3.27,-75.127,16.19,37.182,0,421
41355,0.976,0.076,0.252,0.42,1.95,2.99,-74.913,16.784,37.006,0,322
41375,0.98,0.076,0.252,-0.14,1.88,3.34,-74.972,16.784,37.006,0,297
41396,0.952,0.072,0.244,-0.07,1.74,2.99,-75.044,16.442,37.006,0,277
41417,0.968,0.076,0.248,0.77,1.11,3.13,-75.005,17.039,37.006,0,408
41438,0.972,0.064,0.256,1.11,0.35,2.64,-75.18,13.602,37.006,0,166
41459,0.964,0.064,0.252,0,-0.9,3.06,-74.206,13.628,37.045,0,347
41480,0.964,0.056,0.228,0.97,1.39,3.27,-77.357,19.441,36.963,0,391
41500,0.968,0.052,0.256,1.04,1.11,2.78,-74.903,11.483,37.141,0,410
41522,0.96,0.064,0.244,-2.43,2.43,2.3,-75.283,14.698,37.048,0,425
41542,0.96,0.084,0.236,0.9,1.88,3.9,-75.381,19.594,37.022,0,350
41563,0.976,0.064,0.256,3.62,-0.21,2.64,-74.876,14.037,37.022,0,327
41584,0.976,0.06,0.244,2.23,1.04,2.09,-75.568,13.816,37.022,0,313
41605,0.96,0.072,0.26,1.81,2.16,3.62,-74.729,17.614,37.022,0,317
41626,0.976,0.076,0.248,2.16,1.11,3.41,-75.725,15.82,37.022,0,332
41647,0.976,0.068,0.244,2.16,0.28,2.85,-75.243,14.471,36.994,0,399
41667,0.952,0.064,0.244,1.39,0.83,3.48,-75.165,14.698,37.13,0,397
41689,0.956,0.068,0.24,0.77,1.25,3.34,-75.382,15.82,37.017,0,383
