Time,ax,ay,az,gx,gy ,gz ,r ,p,y,manual,heart
42268,1.048,0.068,-0.152,4.24,3.83,7.44,-80.978,155.909,32.13,1,311
42289,1.028,0.068,-0.148,0.97,3.41,8.21,-81.003,155.335,32.13,1,319
42309,1.032,0.056,-0.144,2.85,1.53,6.82,-81.491,158.761,32.139,1,335
42331,1.04,0.048,-0.148,0.14,1.88,6.47,-81.497,162.043,31.83,1,341
42351,1.04,0.048,-0.144,0.14,2.57,6.89,-81.883,165.976,31.731,1,338
42373,1.032,0.04,-0.152,0.35,2.23,7.23,-81.497,163.455,31.695,1,349
42393,1.036,0.048,-0.144,0.63,1.74,6.96,-81.845,161.087,31.676,1,320
42415,1.044,0.044,-0.144,-0.07,1.88,6.4,-81.799,163.021,31.676,1,305
42435,1.028,0.048,-0.144,0,1.04,6.05,-81.607,161.577,31.676,1,306
42456,1.032,0.048,-0.148,0.63,0.28,5.7,-81.432,162.043,31.676,1,331
42477,1.028,0.052,-0.144,1.46,0.21,4.66,-81.535,160.157,31.676,1,326
42498,1.024,0.04,-0.136,0.77,0.63,3.83,-82.124,163.623,31.79,1,201
42519,1.028,0.044,-0.16,-1.25,-1.88,3.34,-80.774,168.972,31.354,1,358
42540,1.028,0.028,-0.144,4.52,-4.17,2.09,-80.385,170.766,31.354,1,355
42561,1.032,0.04,-0.18,0.07,-1.6,2.71,-82.666,154.995,31.376,1,363
42582,1.052,0.044,-0.168,-4.66,1.04,1.95,-80.632,165.336,31.431,1,346
42603,1.04,0.02,-0.128,5.7,-2.99,0.63,-82.905,171.132,31.431,1,344
42624,1.036,0.036,-0.16,2.78,0.07,2.02,-81.011,167.332,31.431,1,347
42645,1.044,0.064,-0.136,-2.43,2.5,3.55,-81.813,154.81,31.431,1,354
42665,1.032,0.048,-0.148,-0.28,0.35,3.34,-81.432,162.043,31.431,1,361
42687,1.016,0.036,-0.152,0.83,-0.97,3.41,-81.333,166.688,31.442,1,368
42707,1.028,0.04,-0.152,0.42,-0.77,4.17,-81.188,167.018,31.308,1,353
42728,1.028,0.028,-0.152,0.77,-0.28,3.62,-80.961,165.976,31.175,1,332
42749,1.04,0.044,-0.144,-0.07,-0.35,5.08,-81.768,163.021,31.276,1,328
42770,1.048,0.04,-0.168,2.3,-0.35,4.1,-80.648,166.62,31.287,1,309
42791,1.052,0.036,-0.136,5.22,-1.74,3.69,-82.389,165.186,31.253,1,306
42812,1.08,0.04,-0.144,5.43,-0.14,2.57,-82.127,164.488,31.253,1,306
42833,1.068,0.032,-0.148,3.34,2.78,3.27,-81.936,167.812,31.253,1,311
42854,1.052,0.028,-0.156,4.38,4.17,2.57,-81.159,172.888,31.253,1,315
42875,1.024,0.02,-0.172,4.24,3.34,2.92,-80.56,171.883,31.242,1,340
42896,1.016,0.036,-0.164,3.69,2.85,4.1,-80.622,167.632,31.043,1,335
42917,1.024,0.04,-0.16,3.13,3.06,5.01,-80.857,165.976,31.186,1,339
42938,1.016,0.048,-0.164,3.41,2.78,5.57,-80.459,163.698,31.176,1,338
42959,1.024,0.052,-0.164,3.69,2.37,5.84,-80.469,162.42,31.275,1,401
42980,1.032,0.056,-0.156,2.16,2.37,5.29,-80.882,160.265,31.187,1,203
43000,1.032,0.056,-0.144,-1.25,1.25,6.26,-80.273,160.358,31.187,1,321
43022,1.04,0.056,-0.168,2.71,0.14,4.38,-81.61,166.341,31.187,1,316
43042,1.028,0.032,-0.176,0.49,-0.56,4.87,-81.432,162.043,31.187,1,332
43064,1.036,0.036,-0.156,-5.01,1.81,4.73,-81.221,167.018,31.175,1,364
43084,1.044,0.02,-0.148,3.2,-1.04,3.2,-81.865,172.317,30.943,1,364
43106,1.036,0.024,-0.168,2.78,0.7,3.41,-80.703,171.883,30.954,1,383
43126,1.032,0.032,-0.156,-0.63,2.09,5.15,-81.234,168.42,30.633,1,390
43148,1.04,0.036,-0.148,-0.21,0.49,5.15,-81.674,166.341,31.009,1,375
43168,1.044,0.024,-0.144,0.14,0.77,5.98,-81.914,165.976,30.943,1,358
43190,1.052,0.04,-0.136,0.35,2.37,5.63,-82.153,165.591,30.943,1,337
43210,1.048,0.032,-0.14,0.14,2.64,5.29,-81.92,164.488,30.943,1,312
43232,1.036,0.032,-0.132,-0.83,4.45,5.36,-82.537,166.385,30.943,1,306
43252,1.032,0.024,-0.172,-1.74,5.77,4.31,-80.454,172.069,30.943,1,333
43274,1.008,0.028,-0.152,1.81,3.34,4.94,-81.289,169.575,30.589,1,336
43294,1.036,0.02,-0.156,2.02,3.48,4.38,-81.374,172.707,30.677,1,341
43315,1.036,0.032,-0.156,-1.6,4.94,4.24,-81.267,168.42,30.655,1,340
43336,1.04,0.016,-0.16,-0.35,4.73,3.9,-81.341,172.707,30.469,1,323
43357,1.04,0.008,-0.152,-0.77,4.66,4.87,-82.045,173.673,30.544,1,320
43378,1.036,0.024,-0.152,-0.49,4.8,4.94,-82.048,172.106,30.544,1,315
43399,1.04,0.024,-0.148,-0.21,5.29,4.8,-81.802,170.802,30.544,1,311
43420,1.036,0.024,-0.148,-0.42,5.36,4.8,-81.771,170.802,30.544,1,308
43441,1.028,0.012,-0.156,1.81,4.59,3.97,-81.352,175.614,30.544,1,376
43462,1.028,0.012,-0.152,2.43,4.24,4.03,-81.569,175.499,30.463,1,262
43483,1.02,0.008,-0.156,0.28,3.9,4.94,-81.299,177.077,30.343,1,297
43503,1.028,0.012,-0.136,2.09,1.95,4.52,-81.399,177.077,30.234,1,345
43525,1.024,0.004,-0.148,3.76,0.42,4.59,-82.557,168.036,30.442,1,341
43545,1.028,0.032,-0.164,-7.1,4.24,4.38,-80.774,168.972,30.395,1,334
43567,1.028,0,-0.148,1.81,0.56,2.5,-81.814,180.013,30.395,1,344
43587,1.024,0.004,-0.152,4.66,-2.3,2.3,-81.56,178.506,30.395,1,348
43609,1.028,0.024,-0.144,-0.83,1.32,3.62,-81.924,170.55,30.395,1,358
43629,1.024,0.02,-0.152,-2.23,2.43,2.99,-81.491,172.517,30.395,1,387
43651,1.004,0.008,-0.16,-0.14,4.52,3.06,-80.94,177.151,30.398,1,388
43671,1.012,0.004,-0.148,-1.32,10.3,0.63,-80.841,178.581,30.356,0,371
43692,0.98,0.004,-0.16,-2.43,11.41,0.21,-79.96,177.35,30.118,0,357
43713,1.028,0.008,-0.152,6.82,6.54,-1.67,-81.584,177,30.219,0,343
43734,1.064,0.02,-0.116,0.28,5.22,-1.88,-83.693,170.23,30.32,0,322
43755,1.056,0.004,-0.152,-0.83,6.19,-1.25,-81.812,178.506,30.32,0,321
43776,1.056,0.008,-0.108,1.46,3.62,-0.56,-84.151,175.777,30.32,0,321
43797,1.044,0.032,-0.136,-1.04,4.45,-0.07,-82.384,166.772,30.32,0,326
43817,1.036,0.04,-0.128,0,3.55,0.56,-82.384,170.005,30.32,0,344
43839,1.036,0.024,-0.14,0.9,2.92,1.95,-82.505,173.303,30.598,0,343
43859,1.048,0.024,-0.124,0.42,2.92,1.88,-82.923,169.393,30.898,0,339
43880,1.052,0.02,-0.128,0.42,3.06,2.3,-82.986,171.132,30.732,0,338
43901,1.048,0.02,-0.12,-0.7,3.34,3.34,-83.385,170.55,30.732,0,337
43922,1.04,0.02,-0.128,0.14,3.2,2.64,-82.905,171.132,30.742,0,331
43943,1.04,0.024,-0.128,1.67,2.37,1.81,-82.869,169.393,30.742,0,361
43964,1.04,0.028,-0.132,1.18,2.78,1.39,-82.613,168.036,30.742,0,203
43985,1.032,0.032,-0.112,-1.88,0,2.02,-81.366,166.688,30.742,0,333
44006,1.028,0.02,-0.152,5.43,-1.67,1.18,-83.753,173.897,30.742,0,348
44027,1.032,0.016,-0.116,-0.7,-0.83,1.67,-82.563,161.041,30.954,0,368
44048,1.028,0.02,-0.156,-3.27,1.53,2.02,-81.308,172.707,30.765,0,364
44068,1.04,0.004,-0.112,6.47,-3.41,0.9,-83.856,177.968,30.743,0,372
44090,1.04,0.02,-0.14,5.22,-0.83,0.77,-82.262,171.883,30.998,0,382
44110,1.036,0.052,-0.116,1.88,1.39,2.02,-83.011,155.866,30.943,0,373
44132,1.052,0.036,-0.124,1.81,1.81,1.6,-83.009,163.823,30.943,0,369
44152,1.036,0.032,-0.128,3.55,2.09,2.23,-82.54,164.757,30.943,0,353
44174,1.04,0.036,-0.128,2.85,2.99,2.3,-82.956,163.823,30.943,0,335
44194,1.04,0.04,-0.132,2.78,4.1,1.39,-81.765,169.299,30.943,0,336
44216,1.028,0.032,-0.112,1.18,5.57,1.39,-83.542,164.067,30.976,0,339
44236,1.024,0.024,-0.152,2.78,4.31,2.16,-81.46,171.04,31.021,0,345
44257,1.036,0.024,-0.108,5.36,3.48,1.25,-83.911,167.484,31.12,0,340
44278,1.044,0.036,-0.124,4.1,4.31,1.18,-82.956,163.823,30.987,0,345
44299,1.044,0.048,-0.12,2.5,4.31,1.6,-82.949,158.21,31.01,0,316
44320,1.044,0.044,-0.116,3.41,4.8,1.04,-83.137,163.313,31.01,0,317
44341,1.04,0.04,-0.112,2.85,5.29,0.7,-82.619,161.041,31.01,0,316
44362,1.04,0.048,-0.12,3.48,4.8,0.28,-83.507,160.358,31.01,0,316
44383,1.04,0.028,-0.112,4.24,3.97,-0.14,-83.672,165.976,31.01,0,326
44404,1.04,0.024,-0.116,5.5,3.06,0.07,-83.508,168.323,31.243,0,334
44425,1.04,0.04,-0.12,4.8,3.27,1.04,-83.072,161.577,31.376,0,340
44446,1.036,0.036,-0.112,4.45,2.85,1.18,-83.528,162.193,31.454,0,347
44467,1.028,0.036,-0.128,4.8,2.02,1.39,-82.636,164.303,31.544,0,408
44487,1.032,0.02,-0.12,7.86,1.11,0.56,-83.942,160.918,31.642,0,190
44509,1.032,0.048,-0.088,4.59,-2.09,1.25,-81.782,154.81,31.642,0,347
44529,1.024,0.044,-0.12,11.48,-2.99,2.64,-82.891,159.875,31.642,0,336
44551,1.052,0.06,-0.116,5.7,-1.67,2.09,-82.929,152.661,31.642,0,339
44571,1.044,0.056,-0.136,-1.25,0.83,2.78,-81.987,157.631,31.642,0,350
44593,1.036,0.028,-0.112,7.03,-1.67,1.81,-83.648,165.976,31.397,0,373
44613,1.04,0.04,-0.132,6.05,0.14,0.77,-82.451,163.154,31.62,0,388
44635,1.032,0.06,-0.12,0.9,1.6,0.42,-83.141,153.446,31.865,0,396
44655,1.04,0.048,-0.116,-0.28,2.16,0.63,-82.381,157.902,31.775,0,402
44677,1.04,0.048,-0.136,0.21,1.67,1.11,-82.639,157.261,31.82,0,367
44697,1.036,0.048,-0.12,-2.23,2.23,1.32,-82.895,158.21,31.82,0,344
44718,1.04,0.048,-0.136,-1.81,2.92,1.11,-82.111,160.572,31.82,0,326
44739,1.032,0.056,-0.112,-1.32,3.2,2.02,-83.088,153.446,31.82,0,318
44760,1.036,0.056,-0.152,-2.09,3.27,2.43,-81.119,159.787,31.82,0,320
44781,1.036,0.052,-0.112,-1.25,2.09,2.43,-83.209,155.107,31.766,0,342
44802,1.036,0.036,-0.124,-0.83,1.6,1.81,-82.394,163.154,32.008,0,342
44823,1.04,0.044,-0.124,-1.67,1.32,2.71,-82.546,159.456,31.985,0,345
44844,1.044,0.044,-0.116,-2.99,2.23,3.55,-83.011,155.866,31.998,0,341
44865,1.04,0.056,-0.12,-3.41,2.64,3.83,-82.75,154.995,32.008,0,316
44886,1.036,0.04,-0.12,-1.53,1.25,4.03,-83.045,161.577,31.998,0,305
44907,1.04,0.044,-0.124,-2.16,1.04,3.76,-82.796,160.475,31.998,0,305
44928,1.036,0.044,-0.124,-1.88,0.35,3.76,-82.768,160.475,31.998,0,314
44949,1.036,0.044,-0.124,-1.67,0.56,3.83,-82.768,160.475,31.998,0,310
44969,1.036,0.04,-0.112,-1.18,0.7,4.03,-82.563,161.041,32.007,0,335
44990,1.032,0.044,-0.128,-1.6,0.7,3.62,-82.712,160.475,31.84,0,339
45011,1.032,0.044,-0.128,-1.88,0.28,3.2,-82.813,158.21,31.731,0,464
45032,1.016,0.048,-0.132,-4.87,-0.56,2.92,-82.135,160.029,31.856,0,190
45053,1.028,0.06,-0.096,-8.28,-2.92,4.31,-83.722,148.006,31.856,0,349
45074,1.02,0.052,-0.176,-1.53,-3.06,4.45,-79.806,163.552,31.845,0,326
45095,1.04,0.064,-0.12,-4.59,-2.57,3.76,-82.556,151.939,31.845,0,329
45116,1.04,0.064,-0.116,-10.5,-0.77,3.76,-82.746,151.125,31.845,0,340
45137,1.036,0.028,-0.14,-2.43,-3.83,3.55,-83.557,172.159,31.845,0,345
45158,1.044,0.016,-0.132,2.09,-3.27,3.41,-82.248,168.703,31.822,0,376
45179,1.052,0.056,-0.12,-2.3,-1.81,3.55,-82.832,154.995,31.586,0,391
45200,1.044,0.032,-0.136,-2.23,-1.11,1.46,-82.384,166.772,31.42,0,398
45221,1.032,0.016,-0.152,-0.42,-0.35,1.67,-81.582,174.004,31.509,0,394
45242,1.04,0.036,-0.136,-2.78,-0.07,2.5,-82.302,165.186,31.375,0,354
45263,1.04,0.04,-0.132,-1.95,0.07,2.92,-82.451,163.154,31.363,0,321
45284,1.036,0.028,-0.14,1.6,0.56,2.02,-82.868,158.21,31.363,0,310
45305,1.04,0.048,-0.136,0.97,0.97,1.6,-81.497,162.043,31.363,0,309
45326,1.04,0.044,-0.136,-0.63,0.56,2.37,-83.175,157.532,31.363,0,313
45346,1.036,0.032,-0.144,0.83,0.35,2.3,-81.902,167.484,31.363,0,333
45368,1.036,0.048,-0.128,0.35,0.14,2.43,-82.489,159.456,31.62,0,338
45388,1.032,0.052,-0.136,-0.97,0.49,2.92,-81.975,159.087,31.654,0,337
45410,1.028,0.044,-0.14,-0.56,0.56,2.3,-81.882,162.565,31.607,0,338
45430,1.04,0.048,-0.136,-1.25,0.14,2.64,-82.111,160.572,31.677,0,312
45452,1.036,0.052,-0.136,-1.67,0.56,3.48,-81.772,159.635,31.744,0,304
45472,1.036,0.048,-0.136,-0.9,0.21,3.34,-82.111,160.572,31.744,0,316
45494,1.044,0.056,-0.14,-1.11,0.83,3.13,-81.987,157.631,31.744,0,310
45514,1.04,0.04,-0.136,-0.77,0.9,3.27,-82.244,163.623,31.744,0,304
45536,1.036,0.032,-0.144,0,0.9,3.55,-81.902,167.484,31.744,0,332
45556,1.036,0.044,-0.136,0.07,0.97,2.37,-82.15,162.084,31.751,0,416
45577,1.036,0.044,-0.152,-1.46,0.97,2.43,-81.322,163.868,31.331,0,269
45598,1.028,0.048,-0.132,-4.1,0.07,3.41,-82.226,160.029,31.563,0,266
45619,1.04,0.036,-0.148,-0.49,-0.28,2.57,-79.325,170.55,31.61,0,328
45640,1.024,0.044,-0.16,0.56,-0.9,3.76,-81.642,166.341,31.364,0,328
45661,1.044,0.04,-0.144,-5.01,1.04,4.17,-82.612,151.939,31.364,0,329
45682,1.04,0.04,-0.168,-3.97,1.81,4.59,-80.578,166.62,31.364,0,341
45703,1.04,0.028,-0.14,3.13,-1.74,2.57,-82.189,168.703,31.364,0,351
45724,1.04,0.048,-0.148,1.11,-0.28,2.57,-81.497,162.043,31.364,0,382
45745,1.044,0.06,-0.132,-3.06,1.11,3.62,-82.099,155.568,31.42,0,400
45766,1.04,0.036,-0.152,-1.74,1.81,3.76,-81.464,166.688,31.642,0,399
45787,1.036,0.044,-0.14,-1.11,1.11,3.48,-82.18,162.084,31.287,0,379
45807,1.032,0.052,-0.136,-3.83,2.5,3.62,-81.705,156.813,31.264,0,340
45829,1.04,0.04,-0.164,-3.34,5.01,3.06,-80.786,166.305,31.365,0,309
45849,1.04,0.032,-0.132,-0.77,3.41,4.38,-82.565,166.385,31.365,0,304
45871,1.04,0.04,-0.16,-1.67,3.62,4.38,-80.995,165.976,31.365,0,302
45891,1.04,0.044,-0.14,-0.97,3.2,4.17,-81.974,162.565,31.365,0,310
45913,1.032,0.04,-0.14,-1.25,3.55,3.97,-81.975,164.067,31.365,0,330
45933,1.036,0.04,-0.144,-2.3,3.2,3.9,-82.394,163.154,31.22,0,336
45955,1.036,0.032,-0.14,-2.3,3.41,3.76,-82.063,165.591,31.298,0,335
45975,1.032,0.036,-0.144,-3.27,3.69,4.03,-81.674,166.341,31.254,0,337
45997,1.04,0.032,-0.136,-2.37,3.2,4.45,-82.355,166.772,31.287,0,322
46017,1.044,0.044,-0.144,-2.99,3.55,3.69,-81.799,163.021,31.31,0,310
46039,1.036,0.044,-0.14,-1.67,3.34,3.9,-81.944,162.565,31.31,1,321
46059,1.04,0.044,-0.14,-2.5,3.76,4.66,-81.974,162.565,31.31,1,312
46081,1.036,0.036,-0.14,-3.48,3.97,4.59,-82.063,165.591,31.31,1,316
46101,1.032,0.028,-0.148,-1.81,2.5,4.38,-81.488,169.575,31.31,1,337
46123,1.028,0.04,-0.156,-2.37,1.67,5.01,-81.379,165.269,30.965,1,476
46143,1.032,0.036,-0.148,-2.3,-0.28,4.03,-81.322,163.868,31.054,1,169
46163,1.036,0.04,-0.096,-4.87,-3.48,5.15,-84.274,157.392,30.898,1,377
46185,1.036,0.028,-0.188,-1.88,-3.83,4.24,-79.61,171.541,30.865,1,362
46205,1.044,0.016,-0.152,3.9,-4.59,3.48,-81.677,174.004,30.81,1,344
46227,1.048,0.048,-0.128,-5.36,-2.64,4.24,-82.574,159.456,30.81,1,348
46247,1.044,0.032,-0.16,-2.23,-2.78,3.76,-81.123,168.703,30.81,1,355
46269,1.036,0.016,-0.148,4.1,-3.97,3.62,-82.442,170.005,30.81,1,364
46289,1.048,0.028,-0.132,-1.6,-0.9,4.73,-81.865,159.635,30.81,1,394
46311,1.044,0.048,-0.144,-5.36,1.18,5.08,-81.432,166.688,30.832,1,409
46331,1.024,0.012,-0.152,-1.32,0.14,5.08,-81.537,175.499,30.643,1,404
46353,1.028,0.032,-0.152,-2.78,0.42,4.73,-81.414,168.124,30.676,1,386
46373,1.028,0.028,-0.152,-3.9,2.57,4.38,-81.456,169.575,30.533,1,355
46395,1.028,0.032,-0.144,-1.88,2.57,4.03,-81.84,167.484,30.632,1,313
46415,1.032,0.028,-0.148,-2.78,2.99,3.34,-81.702,169.299,30.632,1,308
46436,1.036,0.032,-0.144,-3.83,1.88,4.24,-82.537,166.385,30.632,1,305
46457,1.04,0.028,-0.148,-3.27,1.67,3.83,-81.511,168.124,30.632,1,306
46478,1.036,0.028,-0.148,-4.03,1.74,3.76,-81.734,169.299,30.632,1,318
46499,1.044,0.024,-0.148,-4.87,1.95,3.55,-81.833,170.802,30.477,1,335
46520,1.036,0.016,-0.148,-3.34,1.74,3.69,-81.829,173.843,30.454,1,333
46541,1.036,0.008,-0.148,-2.57,1.32,4.31,-81.864,176.919,30.388,1,333
46562,1.04,0.012,-0.148,-1.32,1.25,3.83,-81.881,175.377,30.285,1,337
46583,1.044,0.024,-0.148,-1.39,1.25,3.69,-81.62,172.517,30.509,1,319
46604,1.04,0.024,-0.136,0.56,0.83,3.41,-82.562,173.303,30.509,1,306
46625,1.036,0.02,-0.156,0.21,1.39,2.85,-81.646,174.004,30.509,1,310
46646,1.032,0.024,-0.148,1.25,1.32,3.13,-81.74,170.802,30.509,1,339
46667,1.032,0.016,-0.156,2.5,0.77,3.06,-81.366,174.157,30.509,1,359
46688,1.032,0.024,-0.132,1.81,0.9,2.64,-82.599,169.708,30.361,1,187
46708,1.032,0.028,-0.148,1.25,-0.42,2.57,-81.702,169.299,30.366,1,368
46730,1.028,0.028,-0.172,1.11,0.97,2.37,-80.385,170.766,30.376,1,373
46750,1.02,0.024,-0.172,2.09,0.7,2.16,-82.819,163.823,30.145,1,377
46772,1.036,0.048,-0.132,-0.42,0.21,1.39,-80.16,167.208,30.221,1,360
46792,1.032,0.028,-0.172,6.05,-1.6,1.11,-82.841,169.393,30.221,1,359
46814,1.048,0.02,-0.16,7.3,1.32,-0.14,-81.259,172.888,30.221,1,368
46834,1.036,0.036,-0.14,4.52,2.23,-0.9,-82.063,165.591,30.221,1,375
46856,1.036,0.028,-0.152,3.55,0.97,-1.11,-81.521,169.575,30.221,1,384
46876,1.032,0.02,-0.156,4.45,0.42,-0.9,-81.341,172.707,30.531,1,393
46897,1.036,0.024,-0.16,3.41,0.77,-1.18,-81.13,171.482,30.587,1,373
46918,1.032,0.024,-0.156,3.55,0.97,-1.39,-80.417,172.069,30.542,1,347
46939,1.024,0.024,-0.14,4.24,-0.14,-0.97,-82.528,168.036,30.743,1,337
46960,1.04,0.036,-0.168,2.92,1.74,-0.7,-80.342,168.191,30.654,1,313
46981,1.036,0.04,-0.14,4.52,-0.42,0.21,-82.006,164.067,30.654,1,309
47002,1.04,0.048,-0.148,3.55,-0.07,0.14,-81.497,162.043,30.654,1,305
47023,1.04,0.052,-0.148,2.3,0.07,0.28,-81.428,160.653,30.654,1,308
47044,1.04,0.048,-0.148,2.71,0.97,1.46,-81.497,162.043,30.654,1,309
47065,1.028,0.036,-0.156,3.41,1.39,2.23,-81.154,167.018,30.687,1,323
47086,1.028,0.04,-0.164,2.16,2.43,2.57,-80.976,167.332,31.054,1,340
47107,1.036,0.036,-0.156,1.88,2.5,2.57,-81.17,165.631,31.098,1,334
47127,1.036,0.044,-0.164,3.2,1.81,2.09,-80.698,164.994,31.132,1,327
47149,1.032,0.052,-0.16,3.69,1.25,2.3,-80.747,162.008,30.987,1,314
47169,1.04,0.044,-0.16,3.97,0.97,1.46,-80.94,164.636,30.987,1,393
47191,1.04,0.036,-0.156,3.97,0.9,0.56,-81.254,167.018,30.987,1,201
47211,1.044,0.044,-0.132,2.71,-0.63,0.83,-82.415,161.577,30.987,1,273
47233,1.044,0.048,-0.148,2.16,-0.83,0.7,-81.148,164.261,30.987,1,319
47253,1.036,0.032,-0.176,1.81,-0.21,0.77,-79.287,169.393,30.987,1,357
47275,1.024,0.04,-0.136,-1.18,-0.7,1.32,-82.322,157.902,31.142,1,367
47295,1.032,0.028,-0.18,0.83,-0.97,2.02,-79.995,171.171,31.331,1,376
47316,1.036,0.032,-0.148,7.72,-2.23,1.18,-81.691,167.812,31.519,1,380
47337,1.04,0.052,-0.16,1.95,1.6,1.88,-80.817,162.008,31.164,1,362
47358,1.04,0.064,-0.156,-0.63,1.46,3.13,-80.797,157.705,31.109,1,365
47379,1.028,0.048,-0.168,-1.67,0.49,3.62,-80.36,164.067,31.109,1,359
47399,1.024,0.044,-0.156,0,-0.63,2.92,-80.741,163.313,31.109,1,343
47421,1.028,0.048,-0.156,0.35,-0.7,2.71,-80.953,161.577,31.109,1,321
47441,1.028,0.044,-0.168,-0.28,-0.9,3.34,-80.207,165.663,31.109,1,325
47463,1.024,0.052,-0.164,-1.95,-1.74,3.55,-80.469,162.42,31.331,1,324
47483,1.024,0.04,-0.176,-0.9,-1.67,3.27,-80.01,167.208,31.408,1,328
47505,1.036,0.04,-0.152,-0.77,-2.23,2.85,-81.379,165.269,31.209,1,327
47525,1.044,0.052,-0.16,-2.23,-1.46,2.78,-80.852,162.008,31.275,1,306
47547,1.04,0.052,-0.16,-0.49,-2.3,3.55,-80.817,162.008,31.318,1,310
47567,1.048,0.048,-0.16,-0.21,-1.6,3.2,-80.318,165.663,31.318,1,309
47588,1.044,0.04,-0.168,-2.43,-1.74,3.62,-81.029,165.976,31.318,1,312
47609,1.04,0.032,-0.16,-0.21,-2.43,3.83,-81.112,167.332,31.318,1,313
47630,1.032,0.04,-0.18,-0.7,-2.3,4.17,-79.876,167.484,31.318,1,331
47651,1.028,0.04,-0.176,1.11,-2.43,3.69,-80.048,167.208,31.363,1,338
47672,1.032,0.036,-0.18,1.46,-1.74,3.13,-79.92,168.703,31.209,1,375
47693,1.032,0.032,-0.172,1.18,-1.11,3.76,-80.384,169.473,31.275,1,344
47714,1.028,0.032,-0.156,1.18,0.49,8.07,-81.2,168.42,31.054,1,211
47735,1.028,0.048,-0.184,-1.25,0.9,7.23,-79.605,165.391,31.186,1,333
47756,1.036,0.052,-0.18,-0.28,0.28,4.24,-78.892,162.658,31.186,1,334
47777,1.024,0.064,-0.18,-4.24,1.18,4.31,-79.438,160.439,31.186,1,337
47798,1.048,0.032,-0.188,0.14,-1.95,2.5,-79.693,170.353,31.186,1,346
47819,1.056,0.012,-0.172,8.83,-4.24,0.83,-80.733,176.022,31.186,1,369
47840,1.044,0.04,-0.188,2.99,0.7,1.39,-79.574,168.001,30.888,1,390
47861,1.044,0.044,-0.168,-0.63,1.67,2.71,-80.561,165.336,31.12,1,399
47882,1.036,0.032,-0.18,0.9,-0.28,2.78,-79.783,171.36,31.065,1,398
47903,1.032,0.04,-0.18,1.88,-1.95,2.71,-79.812,165.081,31.109,1,365
47924,1.032,0.048,-0.176,0.56,-1.88,4.03,-79.495,168.001,30.998,1,334
47944,1.04,0.032,-0.188,1.95,-2.57,4.31,-79.615,170.353,30.998,1,318
47966,1.028,0.04,-0.172,1.6,-2.85,4.45,-80.259,166.92,30.998,1,308
47986,1.04,0.044,-0.212,0.42,-1.67,4.8,-78.245,168.287,30.998,1,317
48008,1.028,0.04,-0.188,1.53,-2.85,4.8,-79.415,168.001,30.998,1,334
48028,1.032,0.036,-0.192,1.46,-3.55,4.24,-79.287,169.393,31.075,1,340
48050,1.028,0.016,-0.18,6.12,-4.59,7.37,-80.318,177.411,30.822,1,341
48070,1.04,0.008,-0.172,7.72,-5.98,6.47,-80.35,172.248,30.921,1,340
48092,1.04,0.028,-0.196,-0.14,-2.09,5.91,-79.281,167.105,30.81,1,332
48112,1.02,0.036,-0.212,-1.11,-1.32,5.22,-78.101,170.375,30.81,1,321
48134,1.028,0.024,-0.208,1.67,-2.23,4.17,-78.493,173.431,30.81,1,315
48154,1.036,0.032,-0.208,0.42,-1.18,3.48,-78.523,171.266,30.81,1,311
48176,1.044,0.028,-0.22,-0.21,0,3.76,-78.013,172.76,30.81,1,342
48196,1.028,0.024,-0.224,-0.28,0,4.73,-77.645,173.897,30.81,1,343
48218,1.032,0.02,-0.204,1.67,-0.83,4.17,-78.722,172.197,30.613,1,246
48238,1.032,0.028,-0.212,-0.42,-2.5,4.24,-78.325,173.554,30.623,1,358
48259,1.032,0.02,-0.224,5.01,-3.55,2.99,-78.472,174.521,30.449,1,359
48280,1.024,0.056,-0.22,-3.27,-0.07,4.38,-77.506,165.731,30.579,1,361
48301,1.024,0.032,-0.228,-2.43,-0.07,5.36,-77.334,172.023,30.347,1,343
48322,1.032,0.02,-0.216,7.65,-3.27,2.5,-78.135,174.723,30.347,1,352
48343,1.032,0.048,-0.232,2.57,0.14,3.13,-77.076,168.323,30.347,1,351
48363,1.036,0.04,-0.208,0.42,2.37,1.6,-78.451,169.127,30.347,1,358
48384,1.032,0.036,-0.228,1.67,2.02,2.23,-77.607,170.882,30.347,1,375
48405,1.028,0.028,-0.216,2.64,3.55,2.02,-77.857,173.787,30.601,0,371
48425,1.028,0.024,-0.216,0.14,5.22,1.25,-77.857,173.787,30.534,0,357
48447,1.028,0.028,-0.224,1.04,4.59,2.09,-77.62,172.888,30.47,0,335
48467,1.02,0.032,-0.196,0.83,4.38,2.16,-78.988,170.74,30.469,0,329
48489,1.028,0.032,-0.24,-1.25,4.03,1.39,-76.752,172.418,30.478,0,311
48509,1.024,0.036,-0.184,2.43,1.67,1.25,-79.63,168.942,30.478,0,311
48531,1.028,0.032,-0.22,-2.37,5.91,0.97,-77.803,171.737,30.478,0,311
48551,1.024,0.036,-0.212,-0.83,10.16,0.28,-78.225,171.429,30.478,0,314
48573,1.02,0.02,-0.216,-0.77,16.56,-2.02,-77.081,175.999,30.478,0,330
48593,0.968,0.016,-0.228,-4.73,19.69,0,-76.101,173.247,30.613,0,338
48615,1,0.032,-0.208,4.59,12.73,1.67,-78.121,171.266,30.635,0,342
48635,1.064,0.032,-0.168,4.94,9.46,0.83,-80.875,169.228,30.712,0,336
