Timestamp,ESP32_Data,Manual
1759045459.7809696,"-0.040,-0.004,0.908,1.530,1.043,3.200,89.808,-44.999,272.580,4095",1
1759045459.8029776,"-0.040,-0.004,0.908,1.600,0.835,3.130,89.807,-44.999,272.368,1550",1
1759045459.8249757,"-0.040,-0.004,0.912,1.530,0.626,2.922,89.807,-44.999,271.822,920",1
1759045459.8469744,"-0.040,0.000,0.908,1.600,0.626,2.852,0.000,-89.808,272.016,3802",1
1759045459.86897,"-0.040,0.000,0.908,1.739,0.765,2.852,0.000,-89.808,272.016,2921",1
1759045459.8919697,"-0.032,-0.008,0.904,1.391,1.252,3.130,89.809,-45.001,272.016,550",1
1759045459.914484,"-0.032,-0.008,0.904,1.183,1.183,3.130,89.810,-44.999,272.016,2617",1
1759045459.9364839,"-0.040,-0.004,0.900,1.113,1.183,2.991,89.810,-44.999,272.016,3965",1
1759045459.9584866,"-0.040,0.000,0.908,1.461,1.113,3.061,0.000,-89.808,272.016,1084",1
1759045459.9804835,"-0.040,0.000,0.908,1.322,0.904,2.922,0.000,-89.808,272.016,1262",1
1759045460.0024836,"-0.044,0.000,0.912,1.600,0.696,2.643,0.000,-89.807,272.016,4030",1
1759045460.0244837,"-0.044,0.000,0.912,1.461,0.626,2.852,0.000,-89.808,272.016,2472",1
1759045460.0464838,"-0.040,0.000,0.908,1.322,1.183,2.991,0.000,-89.808,272.016,555",1
1759045460.068485,"-0.040,0.000,0.908,1.322,1.183,3.130,0.000,-89.808,272.016,2985",1
1759045460.0904856,"-0.036,0.000,0.908,1.600,1.183,3.200,0.000,-89.808,272.016,3754",1
1759045460.1124854,"-0.036,0.000,0.904,1.322,1.043,2.991,0.000,-89.809,272.016,888",1
1759045460.1344838,"-0.036,0.000,0.904,1.252,0.904,3.061,89.808,-45.000,272.016,1548",1
1759045460.1564846,"-0.036,-0.004,0.908,1.530,1.043,2.991,89.808,-45.000,272.016,4095",1
1759045460.178484,"-0.036,-0.004,0.908,1.322,1.113,3.061,89.810,-45.000,272.016,2027",1
1759045460.2004845,"-0.036,-0.004,0.900,1.252,1.391,3.200,89.810,-45.000,272.016,668",1
1759045460.2234948,"-0.032,-0.004,0.908,1.391,1.183,3.270,89.808,-45.000,272.202,3456",1
1759045460.2454972,"-0.032,-0.004,0.908,1.252,1.391,2.991,89.808,-45.000,272.743,3310",1
1759045460.2674959,"-0.032,-0.004,0.908,1.391,1.252,2.922,89.808,-45.000,272.173,618",1
1759045460.2894945,"-0.032,-0.004,0.908,1.391,1.391,2.852,0.000,-89.808,271.627,2157",1
1759045460.311505,"-0.032,0.000,0.908,1.183,1.391,2.922,0.000,-89.808,271.663,4095",1
1759045460.333504,"-0.032,-0.004,0.908,1.391,1.322,2.991,89.808,-45.000,271.672,1485",1
1759045460.3555055,"-0.032,-0.004,0.908,1.391,1.113,3.130,0.000,-89.806,271.460,936",1
1759045460.377504,"-0.040,0.000,0.916,1.600,0.765,3.270,0.000,-89.806,272.580,3807",1
1759045460.3995047,"-0.040,0.000,0.916,1.183,0.835,3.130,0.000,-89.808,272.217,2906",1
1759045460.4215157,"-0.036,0.000,0.908,1.391,1.043,2.991,0.000,-89.808,272.408,537",1
1759045460.443516,"-0.036,0.004,0.904,1.322,1.183,2.643,0.254,-89.809,272.217,2554",1
1759045460.4655175,"-0.036,0.004,0.904,1.322,1.183,2.783,0.254,-89.809,271.839,3992",1
1759045460.4875162,"-0.036,0.000,0.908,1.600,0.974,3.270,0.000,-89.808,271.450,1146",1
1759045460.5095158,"-0.036,0.000,0.908,1.461,0.904,3.061,0.000,-89.809,271.654,1225",1
1759045460.532531,"-0.040,0.000,0.904,1.530,0.765,3.130,0.000,-89.809,272.040,4010",1
1759045460.554535,"-0.036,0.000,0.912,1.600,0.904,3.130,0.000,-89.807,272.202,2528",0
1759045460.5765302,"-0.036,0.000,0.912,1.252,1.183,3.270,0.000,-89.807,272.188,536",0
1759045460.59853,"-0.036,-0.004,0.904,1.183,1.183,2.783,89.809,-45.000,272.188,2909",0
1759045460.6205335,"-0.036,-0.004,0.904,1.530,0.974,2.991,89.808,-45.000,272.188,3741",0
1759045460.6425316,"-0.032,-0.004,0.908,1.809,0.765,3.130,89.808,-45.000,272.188,876",0
