Time,ax,ay,az,gx,gy ,gz ,r ,p,y,manual,heart
36703,1.02,0.224,-0.064,1.04,0.28,2.09,-76.797,108.443,41.123,0,312
36723,1.02,0.228,-0.076,0.07,0.28,2.57,-76.879,109.662,41.454,0,298
36745,1.008,0.22,-0.076,0.49,-0.35,2.57,-77.042,105.953,41.454,0,297
36765,1.02,0.232,-0.076,-0.28,-0.7,1.95,-76.545,108.146,41.454,0,300
36787,1.02,0.232,-0.08,0.07,-0.56,2.5,-76.478,109.034,41.454,0,308
36807,1.024,0.22,-0.084,0.83,-0.77,2.85,-77.054,110.906,41.454,0,328
36829,1.024,0.208,-0.088,1.11,-1.04,2.71,-77.568,112.94,41.405,0,320
36849,1.024,0.208,-0.088,0.77,-0.77,2.78,-77.568,112.94,41.318,0,317
36871,1.02,0.204,-0.088,0.9,-0.77,2.57,-77.044,113.079,41.201,0,323
36891,1.016,0.22,-0.088,-0.28,-0.83,2.99,-77.151,109.066,41.128,0,451
36912,1.016,0.224,-0.076,-0.7,-1.95,3.27,-76.671,106.344,41.206,0,158
36933,1.028,0.232,-0.06,-2.43,-2.37,3.62,-76.884,104.508,41.206,0,313
36954,1.028,0.228,-0.1,0.7,-1.53,3.13,-76.392,113.69,41.206,1,308
36975,1.024,0.22,-0.092,-0.42,0.56,3.13,-76.897,112.702,41.206,1,318
36996,1.024,0.216,-0.068,-1.18,0.28,2.02,-77.536,107.483,41.206,1,332
37017,1.024,0.216,-0.1,4.24,-2.71,2.92,-76.92,114.851,41.298,1,348
37038,1.024,0.232,-0.088,3.97,-2.71,3.27,-77.003,110.564,41.245,1,359
37059,1.036,0.232,-0.068,2.5,-2.23,2.37,-77.173,101.697,41.172,1,366
37080,1.036,0.224,-0.072,2.64,-1.74,2.37,-76.509,109.912,41.041,1,374
37100,1.028,0.24,-0.084,2.43,-1.53,2.43,-76.112,109.298,41.123,1,359
37122,1.024,0.232,-0.096,2.78,-1.67,2.43,-76.229,112.488,41.123,1,343
37142,1.024,0.232,-0.076,1.88,-2.3,2.3,-76.596,108.146,41.123,1,315
37164,1.024,0.224,-0.096,0.49,-1.74,2.5,-76.619,113.207,41.123,1,296
37184,1.028,0.208,-0.104,2.64,-1.11,2.71,-77.259,116.574,41.123,1,299
37206,1.02,0.216,-0.104,2.57,0.56,1.74,-76.125,120.66,41.129,1,310
37226,1.012,0.224,-0.108,0.42,0.56,2.99,-76.532,111.113,41.308,1,308
37248,1.024,0.212,-0.096,0.77,0.77,2.64,-77.202,114.371,41.313,1,309
37268,1.02,0.22,-0.1,0.42,0.9,3.27,-76.677,114.452,41.342,1,313
37288,1.024,0.228,-0.1,0,0.9,3.41,-76.34,113.69,41.395,1,295
37310,1.024,0.22,-0.096,0,0.56,3.41,-76.813,113.583,41.395,1,298
37330,1.028,0.224,-0.096,-0.14,0.28,3.48,-76.669,113.207,41.395,1,298
37352,1.028,0.228,-0.096,-0.21,-0.56,3.48,-76.475,112.842,41.395,1,303
37372,1.028,0.228,-0.1,1.04,-0.56,3.34,-77.008,113.971,41.395,1,314
37393,1.024,0.216,-0.092,1.11,-0.07,3.34,-76.92,114.851,41.41,1,318
37414,1.024,0.208,-0.104,-0.28,0.35,3.69,-76.876,117.004,41.381,1,318
37435,1.02,0.208,-0.104,0.63,-0.21,4.03,-77.162,116.574,41.144,1,335
37456,1.028,0.208,-0.084,1.53,-1.11,4.73,-77.696,111.999,41.177,1,431
37477,1.028,0.216,-0.084,2.78,-2.16,4.87,-77.301,111.259,41.139,1,193
37498,1.028,0.216,-0.092,3.83,-3.76,3.48,-77.141,113.079,41.11,1,338
37519,1.016,0.212,-0.16,5.01,-3.55,3.76,-75.355,127.052,41.11,1,314
37540,1.02,0.216,-0.096,2.5,-3.06,4.45,-76.829,111.456,41.11,1,320
37561,1.032,0.228,-0.088,-0.42,-2.16,4.17,-76.382,120.66,41.11,1,329
37581,1.02,0.208,-0.108,6.26,-3.27,3.69,-77.065,117.448,41.091,1,353
37603,1.024,0.22,-0.144,5.7,-1.39,3.34,-75.605,123.216,40.961,1,359
37623,1.028,0.224,-0.096,3.69,0.07,2.37,-76.669,113.207,41.056,1,363
37645,1.012,0.22,-0.116,3.27,-0.28,2.92,-76.198,117.81,41.158,1,360
37665,1.008,0.224,-0.116,2.64,-0.42,3.41,-75.956,117.386,40.961,1,344
37687,1.02,0.224,-0.128,2.85,0.14,2.85,-75.811,119.754,41.038,1,332
37707,1.028,0.22,-0.12,2.02,0.97,2.64,-75.926,116.974,41.038,1,312
37728,1.012,0.216,-0.112,2.37,1.18,2.78,-76.284,119.868,41.038,1,304
37749,1.024,0.228,-0.092,-0.7,1.88,4.03,-76.505,111.983,41.038,1,306
37770,1.02,0.212,-0.14,0.07,1.74,3.97,-76.019,123.449,41.091,1,317
37791,1.012,0.216,-0.12,1.32,-0.07,4.03,-76.284,119.063,40.966,1,320
37812,1.032,0.216,-0.12,0.97,0.14,3.69,-76.541,119.063,41.115,1,322
37833,1.028,0.228,-0.124,-1.25,0.63,3.97,-75.836,118.549,41.053,1,317
37854,1.032,0.22,-0.116,0,0.56,4.24,-76.456,117.81,41.048,1,302
37874,1.028,0.216,-0.116,0.21,0.28,4.03,-76.502,116.989,41.048,1,298
37896,1.028,0.22,-0.112,-1.25,0.7,3.76,-76.553,116.989,41.048,1,300
37916,1.032,0.216,-0.12,-1.67,1.11,3.41,-76.974,117.004,41.048,1,311
37938,1.028,0.216,-0.116,-0.97,0.63,3.76,-76.591,118.246,41.048,1,304
37958,1.024,0.216,-0.12,-1.04,0.83,4.03,-76.439,119.063,41.048,1,321
37979,1.012,0.22,-0.124,-1.39,0.7,3.9,-75.994,119.416,41.1,1,323
38000,1.02,0.204,-0.132,-0.63,0.14,3.48,-76.607,122.914,40.951,1,401
38021,1.024,0.2,-0.12,0.97,0.14,3.41,-77.174,120.973,40.873,1,264
38042,1.028,0.216,-0.1,-2.99,1.25,3.34,-76.502,116.989,40.907,1,295
38063,1.028,0.212,-0.144,0.35,-1.32,3.9,-75.262,128.937,40.892,1,308
38084,1.02,0.204,-0.104,1.25,-2.92,4.8,-77.256,115.685,40.892,1,317
38105,1.02,0.224,-0.132,-5.29,0,3.76,-75.705,120.519,40.892,1,322
38125,1.024,0.2,-0.128,0.7,-1.74,4.66,-76.95,122.628,40.892,1,331
38147,1.024,0.192,-0.136,3.13,-1.88,3.62,-77.065,125.32,40.892,1,352
38167,1.028,0.204,-0.132,-0.63,0.07,3.55,-76.707,122.914,40.98,1,366
38189,1.024,0.204,-0.128,0.14,-0.14,5.01,-76.771,122.115,40.884,1,364
38209,1.02,0.208,-0.124,-1.18,-0.56,5.15,-76.125,120.66,40.926,1,363
38231,1.02,0.208,-0.136,-1.88,-0.14,3.9,-76.674,119.52,40.913,1,342
38251,1.032,0.208,-0.12,-0.21,-0.35,3.2,-76.691,121.616,40.66,1,315
38272,1.028,0.204,-0.12,-1.74,-0.49,3.97,-77.04,120.474,40.66,1,306
38293,1.032,0.208,-0.156,-1.46,0.35,4.73,-75.865,126.879,40.66,1,310
38313,1.028,0.224,-0.104,-4.87,0.7,4.1,-76.497,114.913,40.66,1,310
38335,1.028,0.208,-0.14,-5.43,1.39,2.85,-76.299,123.953,40.66,1,331
38355,1.016,0.196,-0.12,-4.1,0.14,2.78,-77.26,121.486,40.589,1,336
38377,1.012,0.2,-0.128,-5.77,0.35,3.69,-76.135,122.69,40.459,1,330
38397,1.016,0.22,-0.132,-7.79,1.67,4.94,-75.994,119.416,40.507,1,329
38418,1.012,0.216,-0.128,-6.61,1.53,4.59,-75.628,119.319,40.51,1,322
38439,1.036,0.212,-0.124,-5.22,1.11,2.78,-76.669,120.332,40.53,1,311
38460,1.04,0.204,-0.12,-4.66,1.81,1.95,-77.185,120.474,40.53,1,304
38481,1.036,0.192,-0.128,-4.52,1.88,2.09,-77.449,123.699,40.53,1,306
38502,1.04,0.2,-0.124,-2.43,1.95,1.88,-77.256,121.808,40.53,1,305
38523,1.028,0.188,-0.132,-3.13,1.95,1.53,-77.41,125.083,40.53,1,332
38544,1.032,0.18,-0.136,-1.95,1.53,1.81,-77.286,125.891,40.523,1,396
38565,1.024,0.188,-0.128,-2.02,2.43,2.57,-76.892,126.108,40.582,1,282
38586,1.004,0.2,-0.136,-1.53,3.76,3.41,-76.461,124.225,40.601,1,332
38606,0.984,0.208,-0.216,-2.57,-0.49,5.29,-73.057,136.091,40.569,1,314
38628,0.988,0.22,-0.128,-6.75,-2.5,3.41,-75.559,120.2,40.55,1,306
38648,0.996,0.212,-0.128,-5.57,-1.81,5.36,-76.043,121.131,40.55,1,309
38670,1.024,0.196,-0.108,1.04,-3.97,3.97,-77.678,118.864,40.55,1,320
38690,1.052,0.192,-0.12,-2.3,-2.16,0.07,-77.86,122.014,40.55,1,329
38712,1.036,0.188,-0.152,-0.97,-3.76,1.32,-77.354,123.699,40.55,1,350
38732,1.028,0.2,-0.12,-0.49,-5.57,3.9,-76.919,122.115,40.407,1,360
38754,1.04,0.22,-0.14,-2.71,-4.52,1.74,-75.93,122.48,40.466,1,349
38774,1.036,0.196,-0.124,0.21,-5.7,2.02,-77.387,122.329,40.354,1,338
38795,1.036,0.196,-0.136,2.16,-6.54,3.13,-77.038,124.765,40.57,1,316
38816,1.044,0.22,-0.152,-2.37,-5.91,3.27,-75.639,124.65,40.486,1,295
38837,1.024,0.22,-0.18,-0.97,-2.09,5.98,-74.491,129.299,40.486,1,286
38858,1.008,0.22,-0.112,-0.63,-0.56,7.58,-76.099,120.2,40.486,1,295
38879,1.048,0.228,-0.124,-0.21,0.63,4.17,-75.586,113.541,40.486,1,298
38900,1.052,0.244,-0.1,-1.88,4.45,1.04,-75.714,125.649,40.486,1,315
38921,1.012,0.188,-0.16,-2.71,4.38,2.37,-76.297,130.41,40.198,1,315
38941,1.02,0.188,-0.14,0.42,1.88,4.59,-77.064,126.684,40.332,1,309
38963,1.02,0.196,-0.144,-0.9,3.41,3.83,-76.594,126.314,40.361,1,306
38983,1.028,0.196,-0.152,0.21,3.34,3.34,-76.441,127.803,40.477,1,304
39005,1.048,0.196,-0.132,1.6,2.64,2.85,-77.299,123.968,40.304,1,286
39025,1.032,0.184,-0.116,-2.09,3.41,3.2,-76.769,125.547,40.304,1,302
39047,1.012,0.208,-0.168,-2.43,3.34,4.87,-75.705,126.879,40.304,1,297
39067,1.024,0.204,-0.144,1.04,3.48,3.48,-76.037,121.917,40.304,1,361
39088,0.956,0.172,-0.148,-3.97,8,2.99,-76.653,130.72,40.304,1,285
39109,0.952,0.192,-0.136,-1.95,7.37,3.62,-76.123,125.32,40.202,1,353
39130,1.056,0.228,-0.18,2.85,3.97,0.77,-74.625,128.3,40.338,1,323
39151,1,0.164,-0.124,-7.65,7.03,1.11,-78.388,127.102,40.377,1,326
39172,0.932,0.136,-0.152,-4.52,4.66,3.55,-77.662,138.19,40.355,1,337
39193,1.032,0.208,-0.148,0.7,1.39,5.01,-75.766,121.836,40.384,1,317
39214,1.076,0.22,-0.148,-2.23,3.27,2.02,-76.065,130.611,40.384,1,313
39235,0.996,0.188,-0.156,-3.13,3.83,2.99,-76.865,125.083,40.384,0,321
39256,1.012,0.188,-0.132,1.11,0.77,3.48,-77.217,125.083,40.384,0,323
39276,1.048,0.188,-0.132,0.42,0,0.28,-77.642,125.083,40.384,0,325
39298,1.024,0.168,-0.152,1.32,0.35,0.07,-77.53,132.147,40.411,0,331
39318,1,0.188,-0.128,2.99,0.83,3.9,-77.192,124.258,40.429,0,327
39340,1.024,0.208,-0.132,2.09,2.85,2.3,-76.479,122.409,40.27,0,319
39360,1.04,0.196,-0.148,1.46,5.84,-0.63,-78.489,117.059,40.423,0,315
39380,1.028,0.18,-0.124,-1.04,7.72,-0.56,-77.204,130.07,40.509,0,300
39402,0.996,0.172,-0.132,-1.18,7.72,4.66,-76.555,123.968,40.495,0,300
39422,1.024,0.228,-0.128,1.39,6.4,6.96,-75.681,119.319,40.495,0,306
39444,1.068,0.232,-0.132,0.83,7.3,2.78,-75.973,119.647,40.495,0,316
39464,1.044,0.2,-0.128,0.28,6.54,-0.97,-77.192,122.628,40.495,0,327
39486,1.008,0.176,-0.132,2.57,4.94,0.77,-77.694,126.879,40.539,0,343
39506,1,0.2,-0.132,2.64,4.52,4.31,-76.53,123.434,40.604,0,346
39528,1.036,0.232,-0.12,4.52,3.48,4.45,-76.74,113.69,40.364,0,340
39548,1.064,0.228,-0.112,1.81,4.31,1.74,-76.739,119.063,40.607,0,339
39569,1.036,0.216,-0.124,0.21,5.98,1.11,-76.569,120.332,40.573,0,325
39590,1.02,0.208,-0.128,1.81,5.91,1.6,-76.54,121.616,40.632,0,371
39611,1.036,0.208,-0.116,3.97,4.66,1.53,-77.059,119.157,40.632,0,308
39632,1.028,0.212,-0.112,2.3,5.36,0.56,-76.877,117.856,40.632,0,314
39653,1.02,0.208,-0.116,5.43,4.52,0,-76.863,119.157,40.632,0,343
39674,1.02,0.208,-0.112,4.03,4.31,0.9,-76.966,118.309,40.638,0,369
39695,1.02,0.212,-0.112,-2.99,8.83,1.18,-76.215,124.47,40.798,0,371
39715,1,0.196,-0.144,5.22,6.12,2.43,-77.46,121.148,40.677,0,370
39737,1.028,0.188,-0.1,8.21,3.27,2.23,-78.096,113.758,40.826,0,366
39757,1.032,0.22,-0.124,0.9,5.22,1.67,-76.255,119.416,40.85,0,355
39779,1.032,0.224,-0.108,1.6,5.5,3.62,-76.458,115.749,40.835,0,355
39799,1.032,0.224,-0.12,2.09,5.98,3.97,-76.172,118.187,40.835,0,356
39821,1.032,0.208,-0.116,1.6,5.7,2.57,-77.011,119.157,40.835,0,352
39841,1.032,0.204,-0.104,3.27,5.43,1.74,-77.496,117.021,40.835,0,346
39863,1.02,0.2,-0.108,4.66,4.24,2.3,-77.496,117.483,40.835,0,357
39883,1.028,0.196,-0.1,3.76,7.58,2.64,-77.603,111.999,40.895,0,355
39904,1.008,0.208,-0.1,1.53,7.03,3.55,-76.575,118.695,40.817,0,353
39925,1.016,0.2,-0.12,2.99,4.59,4.31,-77.077,120.973,40.903,0,349
39946,1.028,0.208,-0.076,2.64,5.01,3.13,-77.849,110.08,40.806,0,332
39967,1.032,0.208,-0.1,2.23,6.75,1.46,-77.4,115.685,40.822,0,330
39988,1.028,0.224,-0.1,0.83,7.17,2.37,-76.584,114.066,40.822,0,332
40009,1.028,0.204,-0.096,2.16,6.26,2.57,-77.636,115.21,40.822,0,334
40030,1.028,0.212,-0.084,1.18,7.3,1.81,-77.466,112.551,40.822,0,331
40050,1.02,0.212,-0.08,1.88,6.12,1.67,-77.918,114.711,40.822,0,351
40072,1.02,0.2,-0.092,3.2,5.01,2.09,-77.603,111.999,40.943,0,358
40092,1.02,0.204,-0.084,3.2,6.61,1.81,-77.801,112.388,41.012,0,345
40114,1.02,0.2,-0.088,3.83,7.79,1.6,-77.915,113.758,40.972,0,347
40134,1.024,0.204,-0.088,4.59,8.42,1.53,-77.764,113.342,40.832,0,334
40156,1.024,0.2,-0.084,5.7,8.35,1.6,-78.045,112.791,41.084,0,390
40176,1.024,0.204,-0.08,5.01,8.49,2.37,-77.927,111.421,41.084,0,293
40198,1.028,0.212,-0.056,2.71,6.75,2.85,-77.536,107.483,41.084,0,298
40218,1.028,0.208,-0.104,9.95,3.27,2.92,-77.015,118.309,41.084,0,340
40239,1.012,0.216,-0.056,5.63,2.23,5.22,-77.56,99.137,41.084,0,364
40260,1.024,0.228,-0.064,-5.5,5.84,3.69,-76.984,105.687,41.075,0,370
40281,1.016,0.196,-0.1,2.78,3.76,4.03,-77.786,117.039,41.191,0,372
40302,1.024,0.212,-0.06,3.55,2.02,6.05,-77.863,105.81,41.166,0,370
40323,1.024,0.224,-0.08,2.09,1.95,1.11,-76.929,109.662,41.118,0,368
40344,1.028,0.22,-0.064,3.06,2.5,-0.21,-77.441,106.228,40.953,0,365
40365,1.028,0.216,-0.08,1.53,3.62,2.85,-77.739,107.792,40.953,0,366
40386,1.028,0.204,-0.072,1.39,4.1,4.03,-77.909,105.81,40.953,0,361
40407,1.028,0.208,-0.068,1.6,4.38,3.83,-77.92,109.102,40.953,0,349
40427,1.016,0.208,-0.064,2.02,3.2,3.13,-77.916,107.111,40.953,0,353
40449,1.028,0.208,-0.072,1.39,5.57,3.34,-77.92,109.102,41.148,0,349
40469,1.02,0.208,-0.088,1.53,5.29,4.24,-77.521,112.94,41.011,0,346
40491,1.02,0.208,-0.056,2.23,3.41,5.57,-78.081,105.076,41.016,0,344
40511,1.028,0.196,-0.072,2.57,3.2,4.73,-78.524,110.179,41.254,0,331
40532,1.028,0.216,-0.064,1.39,3.55,3.97,-78.063,103.789,41.23,0,317
40553,1.036,0.212,-0.056,1.32,3.69,3.2,-78.304,105.076,41.23,0,319
40574,1.028,0.196,-0.064,2.09,3.55,2.57,-78.665,108.091,41.23,0,322
40595,1.032,0.208,-0.052,2.92,3.62,1.95,-78.269,104.044,41.23,0,318
40615,1.024,0.204,-0.06,2.78,2.92,0.9,-78.275,106.397,41.23,0,336
40637,1.016,0.2,-0.068,2.92,3.13,1.11,-78.26,108.786,40.987,0,348
40657,1.016,0.208,-0.06,2.85,3.06,1.88,-77.978,106.099,41.011,0,333
40679,1.02,0.212,-0.064,1.39,3.83,2.23,-78.056,108.443,41.152,0,332
40699,1.012,0.212,-0.06,1.25,2.92,3.2,-77.41,104.289,41.148,0,329
40721,1.028,0.216,-0.068,0.21,3.13,3.97,-77.451,105.263,41.177,0,420
40741,1.024,0.212,-0.052,-1.18,3.83,3.97,-77.972,103.789,41.177,0,189
40763,1.02,0.204,-0.06,-1.25,1.67,4.17,-78.23,106.397,41.177,0,330
40783,1.012,0.192,-0.08,4.94,-1.32,6.05,-78.391,112.628,41.177,0,319
40804,1.016,0.208,-0.072,-0.9,-1.04,4.73,-77.782,109.102,41.177,0,340
40825,1.024,0.212,-0.048,-0.97,-0.77,0.49,-78.021,102.765,41.079,0,353
40846,1.024,0.192,-0.064,2.85,-1.53,3.27,-78.954,106.268,40.889,0,356
40867,1.028,0.184,-0.076,5.5,-0.63,4.03,-78.679,113.06,40.961,0,355
40888,1.02,0.2,-0.064,3.69,0.49,2.16,-78.112,102.765,40.811,0,357
40909,1.028,0.228,-0.06,1.74,1.95,2.43,-77.089,104.751,40.794,0,348
40930,1.024,0.216,-0.064,1.39,0.49,0.63,-77.598,106.512,40.794,0,352
40951,1.028,0.216,-0.06,1.25,0.21,-0.14,-77.704,105.532,40.794,0,346
40972,1.028,0.212,-0.064,-0.9,1.46,1.39,-77.849,106.806,40.794,0,326
40993,1.024,0.2,-0.06,0.14,2.23,2.64,-78.48,106.707,40.794,0,323
41014,1.024,0.188,-0.072,1.67,3.2,3.48,-78.439,103.248,41.206,0,327
41034,1.02,0.212,-0.068,1.18,2.57,3.34,-77.912,110.441,41.084,0,330
41056,1.024,0.212,-0.064,-1.18,2.64,3.62,-78.388,104.308,40.992,0,333
41076,1.016,0.196,-0.072,2.23,1.11,0.7,-78.392,110.179,41.045,0,329
41098,1.024,0.216,-0.056,-1.11,0.49,1.88,-77.713,104.542,41.031,0,310
41118,1.024,0.208,-0.068,-1.11,1.74,4.66,-77.943,108.112,41.031,0,308
41140,1.024,0.212,-0.06,-0.28,1.11,4.03,-77.863,105.81,41.031,0,309
41160,1.028,0.22,-0.064,-0.07,2.43,3.83,-77.441,106.228,41.031,0,313
41182,1.028,0.22,-0.048,-0.77,1.46,3.34,-77.422,108.443,41.031,0,327
41202,1.016,0.2,-0.068,-0.77,1.67,3.76,-77.962,107.111,41.065,0,350
41224,1.016,0.2,-0.06,1.88,-0.42,0.97,-78.439,103.248,41.035,0,333
41244,1.024,0.208,-0.064,-0.56,1.39,1.25,-78.008,107.111,40.93,0,330
41265,1.02,0.204,-0.06,-0.77,2.78,4.03,-78.23,106.397,41.099,0,329
41286,1.028,0.204,-0.06,0.14,1.74,3.55,-78.319,106.397,40.997,0,456
41307,1.028,0.212,-0.06,-2.09,1.46,3.9,-77.909,105.81,40.997,0,186
41328,1.024,0.22,-0.036,-3.27,0.63,4.52,-77.724,99.301,40.997,0,330
41349,1.02,0.204,-0.096,0.63,-0.56,4.03,-77.912,110.441,40.997,0,327
41370,1.024,0.204,-0.052,-2.71,0.63,5.22,-78.54,105.65,40.997,0,333
41391,1.02,0.196,-0.076,-3.27,-1.39,0.97,-78.36,111.202,40.943,0,350
41412,1.02,0.196,-0.056,1.74,-1.18,1.81,-78.704,105.953,40.8,0,352
41433,1.016,0.204,-0.084,1.32,0.07,4.59,-77.755,112.388,40.827,0,362
41453,1.02,0.204,-0.052,-0.56,-0.42,4.87,-78.344,104.308,40.865,0,370
41475,1.024,0.212,-0.06,-1.18,-0.28,3.34,-77.863,105.81,40.793,0,368
41495,1.024,0.216,-0.056,0.7,-1.6,0.56,-78.126,105.076,40.822,0,369
41517,1.028,0.204,-0.068,0.35,0.83,0.28,-78.461,107.753,40.822,0,362
41537,1.024,0.208,-0.064,0.28,1.46,3.06,-78.319,106.397,40.822,0,335
41559,1.024,0.216,-0.056,0.07,1.81,3.69,-77.713,104.542,40.822,0,315
41579,1.02,0.212,-0.052,0.42,1.74,2.3,-77.926,103.789,40.855,0,325
41601,1.016,0.216,-0.072,0.56,2.23,0.97,-77.375,108.443,40.593,0,325
41621,1.016,0.208,-0.072,-0.97,0.83,1.88,-77.782,109.102,40.443,0,322
41643,1.016,0.196,-0.076,0.07,0.49,2.57,-78.316,111.202,40.831,0,318
41663,1.024,0.204,-0.072,2.5,0.9,1.46,-78.417,107.753,40.747,0,299
41683,1.028,0.212,-0.052,2.78,2.78,0.21,-77.904,102.536,40.776,0,297
41705,1.032,0.216,-0.056,0.63,4.8,-0.77,-77.691,106.512,40.776,0,300
41725,1.024,0.212,-0.08,-1.53,3.41,1.46,-77.528,110.683,40.776,0,297
41747,1.016,0.216,-0.068,0.49,1.18,1.67,-77.441,107.483,40.776,0,307
41767,1.024,0.212,-0.052,0.63,0.77,-0.83,-77.972,103.789,40.83,0,339
41789,1.024,0.212,-0.088,-2.23,2.64,0.42,-77.371,112.551,41.05,0,318
41809,1.016,0.204,-0.068,-1.39,2.92,1.95,-78.056,108.443,40.899,0,316
41831,1.02,0.208,-0.072,-2.02,3.27,2.57,-77.672,108.767,41.113,0,315
41851,1.028,0.212,-0.06,-0.9,2.23,1.81,-77.849,106.806,41.016,0,476
41872,1.032,0.208,-0.06,-1.18,2.3,1.46,-77.65,103.306,41.04,0,152
41893,1.028,0.224,-0.04,-5.29,1.81,2.99,-77.525,100.132,41.04,0,286
41914,1.024,0.196,-0.084,3.06,2.71,2.78,-78.242,113.207,41.04,0,313
41935,1.024,0.224,-0.044,0.56,2.09,2.85,-77.438,101.12,41.04,0,326
41956,1.02,0.212,-0.032,-3.06,1.81,2.16,-78.135,98.591,41.04,0,355
41977,1.012,0.2,-0.068,2.37,1.04,3.34,-78.215,108.786,41.108,0,364
41998,1.016,0.212,-0.068,3.9,0.35,4.66,-78.035,105.076,41.016,0,372
42019,1.02,0.22,-0.044,3.76,-0.77,1.18,-77.944,100.499,41.123,0,381
42040,1.024,0.216,-0.052,3.48,0.7,0.77,-77.592,98.137,40.962,0,375
42060,1.024,0.216,-0.06,2.5,0.7,2.16,-77.657,105.532,40.948,0,373
42082,1.012,0.212,-0.08,3.83,-1.39,2.16,-77.385,110.683,40.948,0,362
42102,1.008,0.212,-0.072,6.68,-4.66,0.49,-77.483,108.767,40.948,1,343
42124,1.02,0.224,-0.044,9.95,-4.17,-1.81,-77.391,101.12,40.948,1,317
42144,1.032,0.228,-0.028,5.57,-2.57,-2.3,-77.457,97.008,40.948,1,325
42166,1.036,0.224,-0.048,4.1,-0.28,1.11,-78.067,102.765,41.036,1,324
42186,1.028,0.208,-0.04,3.27,-2.5,2.85,-77.898,100.499,41.051,1,322
42208,1.024,0.22,-0.072,4.03,-2.5,1.74,-77.517,108.443,41.264,1,323
42228,1.032,0.232,-0.076,1.39,-3.2,1.11,-76.696,108.146,41.216,1,307
42249,1.028,0.232,-0.08,-1.18,-3.41,2.99,-76.579,109.034,41.26,1,299
42270,1.028,0.224,-0.048,-1.74,-3.69,3.27,-77.443,102.102,41.26,1,298
42291,1.028,0.232,-0.068,-3.55,-3.55,2.43,-76.772,106.344,41.26,1,299
42312,1.016,0.24,-0.096,-5.36,-5.57,4.8,-75.731,111.81,41.26,1,320
42333,1.012,0.24,-0.092,-10.16,-6.33,8.28,-76.416,106.081,41.26,1,319
42354,1.024,0.228,-0.052,-9.46,-3.69,6.96,-77.397,103.077,41.303,1,316
42375,1.032,0.22,-0.06,-9.95,-1.18,4.24,-77.546,105.263,41.071,1,317
42396,1.028,0.204,-0.084,-5.01,-0.63,2.23,-77.893,112.388,41.046,1,356
42417,1.024,0.212,-0.088,-3.69,-1.11,2.5,-77.371,112.551,41.008,1,364
42438,1.024,0.224,-0.068,-7.1,-1.81,3.97,-77.129,106.895,40.814,1,136
42459,1.028,0.224,-0.08,-3.62,-2.85,2.64,-76.978,109.662,40.814,1,311
42479,1.02,0.224,-0.112,-2.02,-2.5,3.69,-77.156,111.259,40.814,1,324
42501,1.02,0.212,-0.104,-4.1,-0.42,3.2,-77.697,102.316,40.814,1,330
42521,1.028,0.2,-0.084,-0.42,0.14,0.07,-77.851,120.265,40.814,1,352
42543,1.024,0.216,-0.076,3.76,-2.57,0.28,-77.401,109.393,40.925,1,360
42563,1.028,0.216,-0.112,2.37,-0.9,0.21,-76.69,117.416,41.027,1,367
42585,1.028,0.216,-0.076,1.6,-0.21,-0.07,-77.448,109.393,41.06,1,377
42605,1.028,0.22,-0.088,1.11,0.42,0.49,-77.026,111.81,41.056,1,374
42627,1.028,0.232,-0.08,0.77,0.97,1.18,-76.579,109.034,40.998,1,356
42647,1.032,0.224,-0.092,0.42,2.3,1.74,-76.707,110.233,40.998,1,335
42668,1.032,0.232,-0.084,-0.97,3.83,2.3,-76.978,109.662,40.998,1,312
42689,1.028,0.228,-0.08,-0.63,5.43,1.81,-76.407,115.749,40.998,1,297
42710,1.016,0.224,-0.088,-3.2,3.97,1.95,-76.679,111.456,40.998,1,311
42731,1.012,0.216,-0.108,-2.37,3.48,2.3,-76.584,116.574,41.255,1,318
42752,1.02,0.212,-0.084,-2.02,1.32,2.09,-77.404,111.623,41.206,1,321
42773,1.02,0.216,-0.088,-3.13,2.09,2.16,-77.126,112.175,41.269,1,317
42793,1.024,0.22,-0.084,-3.9,2.57,2.3,-77.054,110.906,41.206,1,312
42814,1.028,0.224,-0.092,-4.24,3.41,2.99,-76.78,111.456,41.395,1,295
42835,1.016,0.224,-0.088,-3.48,2.64,3.27,-76.928,111.81,41.395,1,297
42856,1.02,0.22,-0.084,-2.16,2.02,2.78,-77.044,113.079,41.395,1,310
42877,1.02,0.224,-0.08,-1.11,1.81,2.64,-76.879,109.662,41.395,1,298
42898,1.02,0.22,-0.084,-1.53,2.92,2.37,-77.005,110.906,41.395,1,309
42919,1.012,0.22,-0.1,-0.7,3.9,3.06,-76.575,114.452,41.376,1,318
42940,1.02,0.22,-0.088,-1.39,2.85,3.27,-76.928,111.81,41.386,1,363
42961,1.016,0.208,-0.1,0.83,2.09,2.71,-77.208,115.685,41.474,1,352
42982,1.024,0.22,-0.064,-1.25,3.48,1.88,-76.984,105.687,41.298,1,198
43002,1.024,0.228,-0.088,1.25,1.04,1.88,-75.833,120.973,41.182,1,306
43024,1.004,0.216,-0.132,2.43,-0.28,2.92,-77.461,102.316,41.182,1,320
43044,1.028,0.232,-0.06,-2.78,2.02,2.3,-76.884,104.508,41.182,1,326
43066,1.024,0.224,-0.104,1.6,1.25,2.78,-76.446,114.913,41.182,1,330
