Time,ax,ay,az,gx,gy ,gz ,r ,p,y,manual,heart
38261,0.976,0.216,0.192,0.83,0.28,1.95,-73.511,48.37,40.966,1,376
38282,0.972,0.212,0.184,2.43,-0.63,1.88,-73.897,49.048,40.966,1,379
38303,0.98,0.204,0.18,1.39,-0.07,1.74,-74.49,48.58,41.103,1,352
38324,0.976,0.208,0.184,-1.18,0.63,1.74,-74.123,48.507,41.203,1,334
38345,0.98,0.204,0.168,-0.7,0.63,2.16,-74.914,50.531,41.637,1,330
38366,0.984,0.212,0.192,0,1.25,2.23,-73.798,47.838,41.272,1,315
38386,0.98,0.22,0.18,-0.83,1.04,2.43,-73.35,47.206,41.224,1,305
38408,0.98,0.212,0.192,0,0.42,2.23,-73.982,49.578,41.224,1,299
38428,0.988,0.2,0.188,-1.25,0.28,2.43,-73.617,49.488,41.224,1,300
38449,0.984,0.216,0.196,-2.37,0.97,2.64,-73.495,47.783,41.224,1,298
38470,0.98,0.2,0.188,-1.04,1.32,2.71,-74.358,46.775,41.224,1,320
38491,0.976,0.212,0.184,-2.37,1.88,2.85,-73.959,49.048,41.309,1,330
38511,0.972,0.208,0.184,-0.42,1.39,2.5,-74.061,48.507,41.388,1,335
38533,0.976,0.212,0.184,-0.7,1.32,2.71,-73.959,49.048,41.266,1,336
38553,0.984,0.212,0.18,-0.7,0.83,2.5,-73.78,48.968,41.298,1,329
38575,0.98,0.208,0.188,0.07,0.49,2.23,-73.756,50.096,41.393,1,314
38595,0.984,0.22,0.18,-0.77,0.77,2.43,-73.517,49.997,41.393,1,312
38616,0.984,0.216,0.188,-0.56,0.28,2.02,-73.78,48.968,41.393,1,299
38637,0.984,0.216,0.184,-0.56,0.42,1.67,-73.92,49.578,41.393,1,303
38658,0.972,0.208,0.18,-0.9,0.56,1.81,-74.204,49.131,41.393,1,319
38678,0.976,0.204,0.18,-0.35,0.28,1.74,-74.43,48.58,41.229,1,451
38700,0.98,0.208,0.184,0.77,0.63,1.74,-74.184,48.507,40.929,1,274
38720,0.98,0.204,0.184,0.07,0.97,1.39,-74.346,47.954,41.271,1,303
38740,0.98,0.204,0.156,0.77,3.69,1.39,-75.691,59.354,41.452,1,341
38762,0.988,0.216,0.168,-0.07,3.48,1.53,-73.486,46.105,41.356,1,325
38782,0.988,0.216,0.196,-3.83,5.22,1.46,-73.367,47.783,41.356,1,325
38804,0.972,0.228,0.172,0.42,3.97,2.37,-73.631,52.974,41.356,1,326
38824,0.992,0.212,0.188,3.9,3.2,1.11,-74.064,48.437,41.356,1,333
38845,0.996,0.208,0.172,1.18,4.59,1.18,-74.843,50.416,41.356,1,358
38866,0.984,0.212,0.196,0.42,4.8,1.67,-73.653,47.249,41.499,1,389
38887,0.976,0.22,0.192,1.67,3.41,1.67,-73.349,48.892,41.499,1,400
38907,0.972,0.22,0.188,-0.07,2.57,2.16,-73.437,50.096,41.563,1,402
38929,0.972,0.212,0.192,1.6,1.53,2.09,-73.207,48.305,41.711,1,378
38949,0.976,0.212,0.196,2.09,0.49,2.37,-73.367,47.783,41.686,1,323
38971,0.984,0.224,0.192,0,1.46,2.3,-73.315,49.402,41.686,1,303
38991,0.984,0.224,0.192,-0.07,1.53,2.16,-73.315,49.402,41.686,1,294
39012,0.98,0.224,0.196,-1.6,2.3,2.43,-73.111,48.818,41.686,1,292
39033,0.976,0.224,0.188,-1.46,2.02,2.57,-73.326,49.997,41.686,1,305
39054,0.972,0.216,0.192,-1.6,1.04,2.43,-73.447,48.37,41.436,1,327
39074,0.972,0.224,0.188,-3.2,1.74,2.92,-73.349,48.892,41.679,1,341
39096,0.984,0.212,0.188,-2.23,2.37,2.92,-73.717,48.968,41.658,1,342
39116,0.976,0.216,0.188,-1.88,1.74,2.57,-73.894,47.294,41.499,1,351
39138,0.98,0.212,0.196,-1.6,1.67,2.5,-73.59,47.249,41.457,1,319
39158,0.976,0.22,0.192,-0.9,1.6,2.5,-73.349,48.892,41.457,1,310
39179,0.972,0.216,0.204,0.7,0.35,2.57,-73.009,46.64,41.457,1,304
39200,0.972,0.22,0.196,0.56,-0.42,2.71,-73.142,48.305,41.457,1,307
39221,0.976,0.22,0.2,0.9,-0.97,2.57,-73.063,47.73,41.457,1,309
39241,0.972,0.208,0.184,2.3,-1.04,2.23,-74.061,48.507,41.494,1,323
39263,0.968,0.212,0.188,1.95,-2.37,2.16,-73.237,47.783,41.647,1,331
39283,0.968,0.212,0.188,1.32,-3.2,2.02,-73.604,49.578,41.505,1,337
39304,0.976,0.208,0.18,2.78,-4.45,1.74,-74.532,48.016,41.478,1,440
39325,0.98,0.208,0.196,4.59,-4.8,0.97,-73.747,46.705,41.669,1,236
39346,0.976,0.22,0.192,2.64,-5.36,0.97,-73.349,48.892,41.669,1,291
39367,0.988,0.224,0.136,2.71,-4.31,1.39,-75.151,58.741,41.669,1,309
39388,0.976,0.22,0.22,3.69,-4.45,1.39,-72.324,45.003,41.669,1,311
39408,0.976,0.236,0.18,-2.99,-1.88,1.95,-73.09,52.671,41.669,1,321
39430,0.968,0.224,0.156,0.77,-3.83,3.13,-73.567,52.974,41.782,1,351
39450,0.988,0.212,0.168,3.83,-2.09,1.67,-75.245,51.896,41.551,1,361
39471,0.98,0.212,0.16,2.02,-0.83,2.09,-73.991,52.485,41.471,1,371
39492,0.988,0.232,0.172,-0.42,1.32,2.23,-73.711,53.451,41.461,1,385
39513,0.984,0.24,0.176,0.83,-0.42,1.95,-73.177,53.75,41.293,1,369
39534,0.984,0.236,0.164,-0.7,-0.28,2.71,-73.724,55.208,41.219,1,356
39555,0.98,0.224,0.168,1.53,-1.32,1.81,-74.06,53.134,41.219,1,332
39575,0.984,0.228,0.176,1.46,-0.63,1.95,-73.69,52.338,41.219,1,304
39597,0.988,0.236,0.16,-0.83,0.07,2.02,-73.9,54.748,41.219,1,300
39617,0.98,0.224,0.14,0.9,0.7,1.6,-74.363,53.301,41.24,1,323
39638,0.976,0.228,0.188,-0.56,0.83,2.3,-74.189,53.795,41.387,1,331
39659,0.976,0.22,0.156,1.53,-0.56,1.88,-74.559,54.664,41.377,1,340
39680,0.98,0.216,0.172,1.53,-1.53,1.88,-74.27,51.474,41.445,1,344
39701,0.992,0.236,0.148,2.57,-0.63,1.74,-74.32,57.912,41.424,1,323
39721,0.992,0.228,0.16,2.85,2.02,1.39,-74.322,54.945,41.45,1,318
39742,0.992,0.224,0.152,2.5,2.5,0.97,-74.742,55.844,41.45,1,306
39763,0.98,0.22,0.156,1.88,1.95,0.42,-74.619,54.664,41.45,1,304
39784,0.98,0.236,0.152,1.18,1.25,0.49,-73.657,55.868,41.45,1,303
39804,0.964,0.236,0.164,0.49,-0.35,1.18,-73.529,55.868,41.45,1,333
39826,0.964,0.232,0.156,1.39,-2.5,2.43,-73.826,54.945,41.602,1,343
39846,0.972,0.228,0.132,2.3,-1.53,3.55,-74.84,59.936,41.728,1,342
39868,0.972,0.228,0.144,1.46,-0.14,4.73,-74.5,57.729,41.885,1,347
39888,0.984,0.232,0.148,0.07,1.53,5.22,-74.381,57.469,41.591,1,330
39909,0.984,0.24,0.16,-0.83,2.09,5.43,-73.668,56.314,41.744,1,387
39930,0.996,0.236,0.152,0.83,0.56,4.8,-74.265,57.22,41.744,0,247
39951,0.988,0.236,0.152,1.32,0.56,4.45,-73.954,58.344,41.744,0,269
39971,0.984,0.24,0.152,1.88,2.85,5.29,-74.654,62.681,41.744,0,308
39993,0.976,0.236,0.144,-1.11,0.9,5.7,-73.353,50.496,41.744,0,341
40013,0.98,0.232,0.164,-4.94,2.92,3.83,-73.838,54.748,41.482,0,353
40035,0.984,0.236,0.148,-4.52,2.71,4.52,-74.199,57.912,41.486,0,364
40055,0.992,0.204,0.164,1.88,0.97,1.74,-75.224,51.207,41.587,0,370
40076,0.992,0.216,0.156,-1.53,2.02,3.13,-74.971,54.166,41.419,0,362
40097,1,0.224,0.164,-1.67,3.69,4.1,-74.49,53.795,41.45,0,354
40118,0.992,0.228,0.168,-0.28,3.2,3.55,-74.023,55.412,41.45,0,352
40138,0.988,0.228,0.16,-0.42,3.9,3.62,-74.683,55.844,41.45,0,346
40160,0.976,0.22,0.156,0.7,2.85,3.13,-74.487,50.416,41.45,0,327
40180,0.984,0.208,0.148,1.32,3.27,2.5,-75.462,54.571,41.45,0,329
40201,0.988,0.216,0.156,0.49,4.1,2.92,-74.913,54.166,41.33,0,330
40222,0.98,0.216,0.148,2.02,3.13,1.95,-75.046,55.586,41.356,0,336
40243,0.984,0.208,0.172,1.04,3.55,1.39,-74.667,50.416,41.535,0,341
40264,0.976,0.212,0.144,1.11,1.88,1.67,-75.293,55.818,41.498,0,336
40285,0.988,0.216,0.176,2.3,0.9,1.11,-74.257,50.83,41.498,0,316
40305,0.988,0.22,0.16,0.7,0.7,1.88,-74.085,55.412,41.498,0,311
40327,0.996,0.228,0.168,1.39,1.46,2.43,-74.084,54.748,41.498,0,310
40347,0.992,0.232,0.168,1.6,1.88,2.78,-74.132,53.62,41.498,0,305
40368,0.984,0.228,0.168,0.28,2.23,3.27,-73.949,53.62,41.498,0,320
40389,0.976,0.228,0.168,1.53,2.16,2.92,-73.824,53.62,41.687,0,338
40410,0.972,0.22,0.16,1.81,2.09,2.99,-74.37,53.977,41.576,0,344
40431,0.972,0.224,0.164,1.11,1.6,2.37,-74.065,53.795,41.472,0,357
40452,0.992,0.224,0.168,0.49,3.06,3.2,-74.243,53.134,41.645,0,350
40472,0.984,0.228,0.172,1.25,2.78,2.3,-73.758,52.974,41.815,0,321
40494,0.984,0.232,0.164,0.7,3.76,2.02,-73.585,53.451,41.815,0,319
40514,0.984,0.224,0.172,2.57,4.03,1.18,-74.424,53.301,41.815,0,333
40535,0.984,0.224,0.172,2.85,5.15,0.56,-73.991,52.485,41.815,0,367
40556,0.984,0.22,0.172,1.95,4.94,0.21,-74.162,51.985,41.815,0,225
40577,0.984,0.224,0.172,2.09,5.15,0.77,-73.991,52.485,41.556,0,354
40597,0.972,0.228,0.132,3.06,3.83,2.16,-74.84,59.936,41.855,0,358
40619,0.988,0.216,0.188,2.64,5.43,1.18,-73.842,48.968,41.84,0,363
40639,0.968,0.236,0.164,-1.81,7.03,2.02,-73.28,58.5,42.177,0,371
40660,0.988,0.248,0.168,3.48,3.34,2.02,-73.431,53.75,41.904,0,344
40681,1.004,0.228,0.156,4.52,3.2,1.32,-74.386,56.087,41.904,0,348
40701,0.988,0.244,0.184,1.11,4.94,2.99,-72.818,52.984,41.904,0,351
40723,0.98,0.244,0.18,2.16,4.73,3.34,-72.813,53.588,41.904,0,357
40743,0.984,0.24,0.188,2.64,3.48,3.2,-72.791,51.931,41.904,0,364
40764,0.972,0.24,0.18,0.9,3.2,3.83,-72.853,53.134,41.978,0,374
40785,0.964,0.232,0.18,3.13,1.88,3.06,-73.064,52.197,42.251,0,363
40806,0.968,0.228,0.176,1.18,1.67,3.13,-73.435,52.338,42.052,0,345
40827,0.976,0.228,0.164,0.14,2.37,3.69,-73.231,51.1,42.2,0,345
40848,0.972,0.24,0.192,-0.14,3.41,3.9,-73.193,51.586,42.076,0,326
40868,0.976,0.236,0.184,-0.28,2.99,3.9,-73.39,52.197,42.076,0,319
40890,0.988,0.224,0.188,0.9,1.32,3.27,-73.517,49.997,42.076,0,315
40910,0.98,0.232,0.192,0.14,1.53,3.62,-72.924,50.393,42.076,0,313
40931,0.988,0.24,0.196,0.21,1.25,3.83,-72.592,50.766,42.076,0,318
40952,0.984,0.22,0.188,0.56,1.74,3.48,-73.617,49.488,42.023,0,339
40973,0.976,0.228,0.192,-0.35,2.71,3.9,-73.023,49.903,42.23,0,345
40993,0.976,0.22,0.176,0.7,2.16,3.69,-73.399,50.603,42.2,0,350
41015,0.972,0.224,0.188,1.18,2.57,3.62,-73.231,51.1,42.151,0,349
41035,0.976,0.236,0.188,0.83,3.97,3.69,-73.09,52.671,42.031,0,328
41057,0.976,0.24,0.176,1.81,5.15,3.69,-73.047,53.75,41.941,0,317
41077,0.984,0.232,0.192,1.74,5.7,3.69,-72.989,50.393,41.941,0,311
41098,0.98,0.228,0.184,0.42,5.84,3.27,-73.361,51.1,41.941,0,321
41119,0.972,0.228,0.184,0.07,4.17,2.85,-73.231,51.1,41.941,0,316
41140,0.976,0.228,0.184,1.04,3.13,3.27,-73.296,51.1,41.91,0,335
41160,0.984,0.228,0.188,-0.21,3.48,3.76,-73.425,51.1,42.128,0,346
41182,0.98,0.224,0.18,0.07,3.27,3.06,-73.654,48.968,42.068,0,367
41202,0.98,0.216,0.188,0.56,2.64,2.09,-73.046,48.818,42.089,0,439
41223,0.976,0.236,0.196,0.42,2.71,3.27,-72.556,50.294,42.021,0,221
41244,0.976,0.228,0.192,1.67,1.88,2.92,-73.023,49.903,42.091,0,337
41265,0.976,0.244,0.164,-1.04,1.67,4.38,-73.242,56.098,42.091,0,329
41285,0.984,0.212,0.2,-1.74,2.5,3.76,-73.507,46.672,42.091,0,332
41307,0.968,0.228,0.184,-4.24,4.17,4.1,-73.166,51.1,42.091,0,332
41327,0.968,0.232,0.2,1.25,1.81,4.31,-72.446,49.24,42.091,0,363
41349,0.984,0.208,0.192,3.34,2.92,3.55,-73.83,50.714,42.139,0,380
41369,0.98,0.22,0.188,0,4.52,3.76,-72.668,48.183,42.188,0,396
41390,0.98,0.224,0.2,-0.07,4.94,3.9,-72.446,49.24,41.915,0,405
41411,0.98,0.236,0.196,0.63,3.97,5.01,-72.623,50.294,42.039,0,398
41432,0.972,0.232,0.204,0.14,3.27,5.77,-72.373,48.678,42.039,0,377
41452,0.968,0.224,0.196,-0.07,3.41,5.91,-72.914,48.818,42.039,0,341
41474,0.976,0.224,0.196,-1.25,3.27,5.98,-73.046,48.818,42.039,0,314
41494,0.98,0.22,0.2,-0.07,2.92,5.5,-73.128,47.73,42.039,0,300
41515,0.964,0.216,0.22,-0.83,2.71,4.94,-72.958,47.206,42.039,0,324
41536,0.96,0.216,0.184,-0.07,2.78,4.52,-73.705,47.294,41.897,0,336
41556,0.976,0.204,0.204,2.09,1.81,5.08,-73.878,45.571,41.802,0,345
41577,0.968,0.212,0.196,0.35,1.39,4.59,-73.397,47.249,41.939,0,348
41598,0.984,0.212,0.204,-0.07,0.77,4.03,-73.359,46.105,41.931,0,335
41619,0.984,0.228,0.2,-1.32,1.39,4.03,-72.875,48.747,41.802,0,318
41640,0.976,0.22,0.208,-1.04,1.25,4.1,-72.771,46.609,41.802,0,313
41661,0.98,0.212,0.204,-0.56,0.77,4.24,-73.295,46.105,41.802,0,308
41681,0.98,0.216,0.208,-0.14,-0.42,4.24,-72.992,46.084,41.802,0,304
41703,0.98,0.208,0.196,0.07,-0.63,4.66,-73.621,46.705,41.802,0,323
41723,0.972,0.212,0.2,0.35,-0.07,4.59,-73.841,46.149,41.678,0,336
41744,0.972,0.208,0.196,1.53,-0.56,4.87,-73.535,46.127,41.399,0,343
41765,0.968,0.216,0.2,-0.28,-0.21,4.59,-73.091,47.206,41.483,0,353
41786,0.972,0.212,0.192,0.7,-1.18,3.9,-73.608,47.838,41.234,0,352
41806,0.972,0.22,0.204,-0.56,-1.46,4.38,-72.852,47.165,41.34,0,322
41828,0.98,0.208,0.2,-0.63,-1.25,4.24,-73.599,46.127,41.34,0,313
41848,0.98,0.208,0.192,-1.11,-0.77,4.45,-73.894,47.294,41.34,0,311
41870,0.984,0.204,0.192,-0.28,-1.32,4.59,-74.052,46.739,41.34,0,446
41890,0.98,0.2,0.196,-0.14,-1.74,4.24,-73.538,45.003,41.34,0,238
41911,0.972,0.204,0.2,-1.18,-2.37,4.24,-73.816,45.571,41.346,0,297
41932,0.98,0.2,0.148,1.39,-2.02,4.1,-75.76,53.502,41.129,0,344
41953,0.988,0.196,0.2,-3.13,-0.97,4.66,-74.181,44.425,41.05,0,362
41973,0.984,0.188,0.196,-3.76,1.11,3.76,-74.576,43.81,41.172,0,364
41995,0.98,0.212,0.184,0.07,-0.21,5.22,-74.022,49.048,40.919,0,345
42015,0.992,0.208,0.196,3.41,-1.6,4.94,-73.934,46.705,40.919,0,344
42037,0.996,0.204,0.184,3.13,-1.67,4.03,-74.585,47.954,40.919,0,349
42057,0.992,0.204,0.2,1.32,-0.63,3.69,-73.983,47.838,40.919,0,359
42078,1,0.22,0.188,1.6,0,3.97,-74.585,47.954,40.919,0,380
42099,0.984,0.2,0.18,1.04,0,3.9,-74.55,48.58,40.621,0,397
42120,0.976,0.196,0.176,2.09,0,3.83,-74.901,48.081,40.867,0,378
42140,0.984,0.192,0.176,1.32,0.21,2.02,-75.18,47.493,40.754,0,349
42162,0.972,0.196,0.176,0.97,-0.14,1.25,-74.842,48.081,40.792,0,331
42182,0.988,0.2,0.176,2.3,0.63,2.57,-74.915,48.656,40.697,0,303
42203,0.988,0.208,0.184,1.88,2.09,2.99,-74.306,48.507,40.697,0,301
42224,0.984,0.204,0.16,2.3,1.39,3.13,-74.273,45.003,40.697,0,300
42245,0.984,0.2,0.192,1.18,0.9,3.2,-74.61,48.58,40.697,0,302
42265,0.992,0.196,0.176,1.53,0.07,2.78,-74.321,47.341,40.697,0,306
42287,0.976,0.2,0.188,1.04,-0.21,3.06,-74.297,46.775,40.961,0,328
42307,1,0.2,0.176,-0.63,0.56,2.92,-75.088,48.656,40.841,0,331
42328,0.992,0.188,0.18,-0.28,0.9,3.41,-75.304,46.249,40.778,0,335
42349,0.98,0.192,0.184,-0.35,0.63,3.27,-74.823,46.222,40.735,0,339
42370,0.984,0.208,0.18,-0.14,0.83,3.34,-74.387,49.131,40.82,0,315
42391,0.988,0.204,0.18,0.28,0.7,3.27,-74.693,49.218,40.82,0,307
42412,0.984,0.208,0.18,0.28,0.97,3.2,-74.526,47.954,40.82,0,301
42432,0.988,0.208,0.192,-0.97,1.11,3.48,-74.55,48.58,40.82,0,298
42454,0.984,0.208,0.18,1.18,-0.28,2.85,-74.725,46.812,40.82,0,313
42474,0.98,0.2,0.188,-0.14,-0.14,3.34,-74.358,46.775,40.8,0,334
42494,0.996,0.204,0.176,-0.21,0.07,2.99,-74.869,49.218,40.735,0,337
42516,0.976,0.204,0.172,-0.63,0.49,3.2,-74.715,49.868,40.73,0,340
42536,0.98,0.196,0.168,-0.97,0.83,3.06,-75.248,49.402,40.722,0,357
42557,0.98,0.208,0.176,-0.14,-0.49,1.88,-74.468,49.767,40.653,0,472
42578,0.988,0.2,0.176,-0.9,-0.28,2.16,-74.669,48.58,40.611,0,176
42599,0.996,0.208,0.192,-1.81,0.21,3.06,-75.145,50.531,40.611,0,317
42620,0.988,0.204,0.14,0.56,0.14,3.76,-75.892,55.543,40.611,0,319
42641,1,0.192,0.2,-2.57,0.9,3.34,-74.51,43.834,40.611,0,327
42661,0.984,0.192,0.16,-2.64,2.78,3.06,-75.754,50.198,40.605,0,356
42683,0.988,0.204,0.176,1.74,0.83,3.62,-74.752,49.218,40.538,0,371
42703,0.996,0.2,0.176,2.16,0.28,1.81,-75.03,48.656,40.573,0,386
42724,0.984,0.188,0.184,3.83,-1.04,0.35,-75.038,45.619,40.731,0,402
42745,0.996,0.208,0.176,2.71,-0.42,-0.49,-73.904,51.344,40.58,0,393
42766,0.98,0.22,0.18,3.55,-2.64,-0.83,-73.818,50.096,40.534,0,389
42787,0.992,0.22,0.172,6.54,-4.31,1.39,-74.843,50.416,40.534,0,377
42808,0.984,0.212,0.156,7.17,-5.84,1.67,-75.03,53.656,40.534,0,339
42828,0.984,0.216,0.16,5.15,-5.01,3.34,-74.726,53.475,40.534,0,306
42850,0.988,0.2,0.156,5.43,-2.64,2.64,-75.607,52.05,40.534,0,316
42870,1,0.208,0.164,2.37,0.56,1.74,-75.17,51.749,40.833,0,326
42891,0.992,0.208,0.148,-0.77,5.22,1.32,-75.574,54.571,40.662,0,336
42912,0.984,0.2,0.156,0.9,3.83,1.6,-75.551,52.05,40.631,0,340
42933,0.984,0.2,0.156,1.74,2.5,2.57,-75.628,52.769,40.933,0,328
42954,0.988,0.2,0.16,-0.28,2.57,3.2,-75.262,53.134,40.948,0,313
42975,0.992,0.208,0.16,-1.11,3.41,3.34,-75.001,52.279,40.948,0,308
42995,1,0.208,0.164,-1.46,3.41,3.41,-75.17,51.749,40.948,0,304
43017,0.996,0.208,0.168,-1.53,3.27,3.2,-74.979,51.076,40.948,0,301
43037,0.988,0.196,0.168,-0.77,2.71,3.27,-75.363,49.402,40.948,0,322
43058,0.984,0.2,0.156,-0.77,3.13,3.27,-75.551,52.05,40.896,0,333
43079,0.984,0.204,0.156,-0.28,3.06,3.27,-75.378,52.599,40.886,0,338
43100,0.976,0.204,0.16,0.14,2.37,2.99,-75.187,51.896,40.852,0,343
43121,0.98,0.196,0.16,0.49,1.74,2.99,-74.753,51.609,40.779,0,327
43142,0.988,0.216,0.168,-0.42,1.81,2.85,-74.774,52.796,40.895,0,328
43162,0.996,0.212,0.172,-0.49,1.25,2.78,-74.677,50.951,40.895,0,317
43184,0.992,0.208,0.176,-0.9,1.67,2.64,-74.647,49.767,40.895,0,310
43204,0.988,0.212,0.156,-1.32,2.09,2.85,-75.088,53.656,40.895,0,307
43225,0.984,0.204,0.168,-1.25,2.37,2.85,-74.972,50.531,40.895,0,361
43246,0.988,0.204,0.164,-1.81,2.5,2.5,-75.167,51.207,41.052,0,432
43267,0.984,0.2,0.176,-1.74,1.53,2.85,-74.626,47.389,40.727,0,187
43288,0.988,0.2,0.176,1.11,1.46,2.09,-76,54.25,40.952,0,352
43309,0.984,0.208,0.132,-2.78,2.43,3.06,-74.543,53.301,40.932,0,349
43329,0.992,0.196,0.188,-3.06,2.64,1.81,-74.694,46.197,40.639,0,336
43351,0.992,0.208,0.156,-1.81,3.97,2.5,-75.319,53.134,40.639,0,335
43371,0.984,0.22,0.176,2.23,2.3,2.85,-74.028,51.344,40.639,0,339
43392,0.996,0.196,0.164,3.9,1.32,1.32,-75.615,50.083,40.639,0,349
43413,0.996,0.2,0.176,2.02,2.37,1.25,-75.03,48.656,40.639,0,379
43433,0.992,0.204,0.172,1.11,3.34,2.02,-74.95,49.868,40.858,0,409
43454,0.984,0.208,0.176,0.77,2.92,2.57,-74.5,50.951,40.889,0,422
43475,0.98,0.204,0.16,1.88,2.37,2.23,-74.745,51.076,40.987,0,413
43496,0.98,0.204,0.164,1.18,2.3,2.16,-74.635,51.609,40.91,0,371
43517,0.988,0.212,0.164,-0.7,3.06,2.23,-74.827,52.279,40.773,1,319
43538,0.984,0.208,0.156,0.42,2.92,2.16,-75.205,53.134,40.773,1,300
43558,0.984,0.208,0.188,2.85,0,2.57,-74.102,47.895,40.773,1,299
43580,0.988,0.216,0.16,3.9,-0.35,2.37,-74.785,53.475,40.773,1,303
43600,0.988,0.2,0.192,3.06,-2.23,2.5,-74.331,46.173,40.773,1,315
43621,0.988,0.192,0.164,4.45,-3.27,1.81,-75.392,50.652,41.025,1,337
43642,0.992,0.204,0.176,2.23,-2.85,2.16,-74.726,50.416,41.083,1,342
43663,0.996,0.208,0.172,0.77,-0.63,1.95,-74.241,50.198,41.151,1,345
43683,0.98,0.204,0.164,0.07,-0.42,2.09,-75.051,51.207,40.766,1,343
43705,0.992,0.208,0.172,0.63,-0.77,1.81,-74.785,50.416,41.214,1,323
43725,0.992,0.216,0.164,-0.42,-0.21,2.23,-74.715,52.796,41.214,1,312
43747,0.996,0.22,0.168,0.83,-0.07,2.71,-74.474,52.637,41.214,1,308
43767,0.992,0.224,0.168,1.18,0.49,2.99,-74.243,53.134,41.214,1,308
43788,0.996,0.228,0.172,-0.35,0.77,2.85,-74.841,52.961,41.214,1,309
43809,0.984,0.208,0.164,0.07,-0.07,2.57,-75.378,52.599,40.996,1,348
43830,0.984,0.212,0.16,0.35,-0.07,2.64,-74.391,51.474,41.083,1,346
43850,0.988,0.212,0.152,-0.21,0.14,2.57,-75.215,54.364,41.209,1,348
43872,0.98,0.216,0.16,-1.95,0.97,2.57,-74.667,53.475,40.962,1,350
43892,0.988,0.212,0.168,-0.56,0,2.64,-74.694,51.609,41.162,1,391
43914,0.988,0.212,0.168,-0.83,-0.56,2.64,-74.694,51.609,41.162,1,344
43934,0.988,0.212,0.168,-0.77,-1.39,2.57,-74.694,51.609,41.162,1,173
43955,0.992,0.22,0.156,-0.42,0.28,2.57,-74.796,54.664,41.162,1,309
43976,0.996,0.224,0.12,0.49,-0.77,2.92,-74.366,48.507,41.162,1,320
43997,0.988,0.2,0.18,-2.78,1.32,2.02,-74.914,50.531,41.12,1,351
44017,0.964,0.212,0.144,-2.02,1.74,2.85,-75.055,57.055,40.771,1,362
44039,0.996,0.208,0.152,2.37,1.11,2.64,-75.504,53.846,40.927,1,373
44059,0.996,0.204,0.148,2.02,1.6,2.09,-75.805,54.043,40.739,1,385
44081,1,0.216,0.164,0.77,2.02,1.88,-74.832,52.796,40.834,1,373
44101,0.996,0.228,0.156,-0.21,2.37,2.23,-74.503,55.624,40.835,1,379
44122,0.992,0.22,0.16,1.32,1.81,2.23,-74.671,53.977,40.835,1,373
44143,0.988,0.216,0.156,1.88,0.77,2.02,-74.803,55.363,40.835,1,356
44164,0.984,0.216,0.152,0.83,0.83,2.3,-74.726,53.475,40.835,1,321
44184,0.992,0.208,0.16,1.39,0.77,2.3,-75.088,53.656,40.841,1,323
44206,0.992,0.208,0.152,1.67,1.18,2.09,-75.448,53.846,40.969,1,323
44226,0.98,0.224,0.164,-1.04,0.97,1.88,-74.189,53.795,41.111,1,323
44247,0.984,0.212,0.144,0.07,0.83,1.95,-75.407,55.818,40.907,1,332
44268,0.996,0.212,0.144,3.06,-0.07,1.46,-75.576,55.818,41.022,1,314
44289,0.992,0.216,0.16,1.32,0.49,1.32,-74.844,53.475,41.11,1,305
44310,0.996,0.224,0.156,-0.97,2.09,1.32,-74.679,55.15,41.11,1,301
44331,1.004,0.224,0.16,-1.32,3.34,1.11,-74.977,56.551,41.11,1,297
44351,0.996,0.22,0.156,-0.83,2.71,0.97,-74.556,54.466,41.11,1,295
44372,0.988,0.208,0.156,-0.21,2.5,1.11,-74.881,51.749,41.11,1,319
44393,0.98,0.216,0.152,-0.14,2.37,1.32,-74.922,54.87,41.251,1,331
44413,0.984,0.212,0.148,0.42,1.88,1.39,-75.284,55.085,41.34,1,335
44435,0.984,0.212,0.152,0.28,2.02,1.18,-75.158,54.364,41.308,1,346
44455,0.992,0.22,0.152,0.7,1.46,1.46,-74.92,55.363,41.298,1,325
44477,0.992,0.228,0.156,-0.42,1.81,1.32,-74.444,55.624,41.282,1,311
44497,0.992,0.224,0.148,0,1.39,0.97,-74.437,54.466,41.282,1,304
44518,0.992,0.228,0.156,0.21,1.74,0.7,-74.854,54.664,41.282,1,334
44539,0.992,0.224,0.156,0.42,2.02,0.28,-74.076,54.277,41.282,1,367
44560,0.988,0.208,0.168,1.25,2.16,0.56,-74.863,51.076,41.282,1,213
44580,0.98,0.228,0.156,0.7,2.5,0.77,-74.262,55.624,41.35,1,347
44602,0.98,0.228,0.132,0.97,0.97,1.46,-74.958,59.936,41.449,1,352
44622,0.984,0.204,0.176,-0.9,2.23,0,-74.693,49.218,41.502,1,355
44643,0.976,0.236,0.136,-2.37,2.85,0.77,-74.412,60.051,41.785,1,353
44664,0.988,0.228,0.164,2.43,1.18,0.07,-74.788,53.977,41.545,1,334
44685,1,0.216,0.148,2.57,1.95,-0.9,-74.556,54.466,41.545,1,345
44705,0.996,0.228,0.164,0.63,2.09,0.35,-73.539,53.29,41.545,1,350
44727,0.988,0.244,0.16,0.42,2.02,0.56,-73.552,56.75,41.545,1,356
44747,0.984,0.232,0.156,0.77,1.32,0.42,-74.145,56.087,41.545,1,377
44769,0.976,0.232,0.152,1.18,0.63,1.04,-74.141,56.772,41.814,1,380
